Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
TP53I3	9.638616918324301	10.3669778357254	9.94046042886366	9.919310284236051	9.996473488733232	10.143255649107	10.179162675387198	10.0998737655825	10.5221891747006	8.73640193131829	10.186238070711301	10.413310585830999	9.654636028527971	10.0828143376723	10.484822894262098	9.18115225686557	10.659193181187499	9.44294349584873	10.249113452713699	10.6278074416662	10.4675036612422	10.0651468244199	10.890568290306598	9.946028989515481	8.60288440871842	10.4347324648421	10.0805510773276	9.887525270741591	9.997744026059632	10.0985585179384	9.090112419664289	10.5806354470842	10.822570830950198	9.67771964164101	10.355351096424801	10.2521923401224	10.081483438093699	10.185247123619199	10.3242930769445	10.407798850222	9.10956950937069	10.2135903028813	9.584022940257539
TTPA	4.19377174339668	3.81762325751143	5.30742852519225	5.15785216914174	4.81762325751143	5.27798474729977	1.76553474636298	5.405992359675841	1.6322682154995098	2.3219280948873595	5.52669484554198	4.65535182861255	3.81762325751143	4.48542682717024	4.19377174339668	4.76022094646651	3.2172307162206697	4.72246602447109	5.69766263347052	0.0	4.50462039240355	4.6028844087184195	4.7279204545632005	5.03121873061072	4.51096191927738	4.99095486039699	4.59693514238723	3.76553474636298	4.28540221886225	4.30742852519225	0.8479969065549499	1.0703893278914	1.43295940727611	4.4262647547021	4.31469652565629	3.74416109557041	4.8278190246173205	4.46597446450407	2.8278190246173196	3.90689059560852	1.8073549220576	4.5298209465287	1.37851162325373
ILVBL	7.928370323018969	8.58908931290962	7.979568100095191	8.9518675043269	8.632995197142959	9.02292258905563	8.10381232942885	8.5808238499628	8.15936680974374	8.087462841250339	9.09064175191785	9.04111153536915	7.91288933622996	8.63698706120399	8.43879185257826	8.57402579792481	8.16087986183931	8.34251918966061	8.649974651158098	7.83731255552431	8.922435740233151	8.41911748212248	8.34784279363816	8.36282052553426	7.760886242784911	7.98128185405741	9.21771541135067	8.175424798589692	7.872213143975769	9.45182927725244	7.82273014794452	7.98527271425345	8.0427537609772	8.26162483557912	8.260684356379661	8.95971220517869	8.64853734589263	8.25785923463963	8.23888237384058	8.34739990950854	8.24887634283713	8.691743519171268	7.92718535782637
AKAP1	7.9536144611993596	8.73470962022584	8.71115071124326	8.82781902461732	8.89208739652348	8.7262181593322	8.30103884990315	8.677367292136049	8.025139562278511	8.10904707770071	8.30788384949487	8.38067750722289	8.27426166125705	8.5461227588578	8.86758763491283	8.23888237384058	7.98868468677217	8.53915881110803	8.78234303404953	8.15228484230658	8.69557630622205	8.683696454306519	8.37155886261196	8.225930411171051	7.41193462479118	7.65892551149237	8.09275714091985	8.44252886873253	7.91229058335111	8.78135971352466	7.73538678289534	8.40258575823259	8.31288295528436	8.18636189125299	8.902375114486029	8.62680414493225	8.14720492494223	8.544191698415709	8.201143732053032	7.86170728658586	7.787902559391429	8.601027897021119	7.96981818594658
AKAP1	5.07895134139482	4.5849625007211605	3.0531113364595597	4.6028844087184195	5.20163386116965	6.4870360800319	4.24031432933371	4.8923910259134	5.49185309632967	4.05311133645956	5.405992359675841	4.786596361890809	2.51096191927738	2.8073549220576	5.189824558880019	5.10013667128545	2.9448584458075397	5.27426166125705	3.81762325751143	5.65535182861255	4.25550073314839	5.442943495848731	5.6582114827518	3.9164766444377204	3.9354597478052904	3.41953889151378	4.36457243229586	4.897240425574799	4.4396231375571205	4.560714954474481	4.94016675048282	2.6780719051126405	5.65248649491816	3.39231742277876	5.614709844115209	4.28540221886225	3.54843662469604	2.35049724708413	4.0	4.897240425574799	5.04875931191986	2.7004397181410895	5.28540221886225
TTC39A	9.575917361118151	9.70199948228702	9.291400959483688	8.950993231979641	9.58195375084882	9.74180402530956	9.624064329509409	9.50283180406674	9.46147944728616	9.10800164646591	9.31809083756842	9.715618859074821	9.01708677336272	9.43254190038826	9.2309811116465	9.451004997817991	9.780867801816461	9.7431513941125	10.348064184729001	9.60788508977678	9.41405094472604	9.55784658244956	9.76487159073609	9.292091519548359	8.36937923530375	9.16842141085192	9.02624677264819	9.22279490286811	9.45553271778242	9.75070698622495	8.772809410160729	9.44418666269936	9.298520857125949	9.25408377931942	9.623698627342462	9.53313502348026	9.6077001881372	9.7431513941125	9.21431912080077	9.50124008409738	9.14185169044802	9.09328550387792	9.25124568979912
BCKDHB	7.62497817956904	7.599168993219429	7.635173946674921	7.533719071139901	8.24079133216196	7.183883459032231	7.571373435973199	7.8073549220576	8.35049724708413	7.80799883862303	7.2488763428371294	7.68158981722124	7.89421146153777	7.73741636593706	8.15228484230658	7.096978636370539	7.868513923895461	7.54843662469604	8.01959072835788	8.27192984397086	7.386293635150991	8.12979817318714	7.8404632338695395	7.6646250548693	7.030115330908071	7.77412814429358	7.492654371018911	8.653561662058388	7.93251005337989	7.073606040574941	7.13750352374994	7.92481250360578	7.52825874275841	7.75888943272096	7.795715006501731	7.85237344958027	7.32732808262995	7.73335434061383	7.83794324189103	7.68018368159249	7.136478518349169	7.00112666545428	7.132371198732541
C21orf33	7.541483864054281	7.34872815423108	7.928370323018969	7.4846215270986	7.25550073314839	7.424586226251099	7.082149041353871	8.03946743827853	7.2364926183813	7.05961485629722	6.998872453994269	7.16691625156997	7.05853297020161	7.94251450533924	8.14006285569821	8.25644459647344	7.08746284125034	8.10695545712283	7.74819284958946	7.29737486052833	6.866660750819991	7.58871463558226	7.13852780142228	7.66604642940879	6.73335434061383	7.19475685442225	7.805421446171759	6.92481250360578	7.465158229664249	7.834154981401321	7.559950612713081	7.65320336203398	7.10013667128545	7.328226118787731	7.5109619192773796	8.10118781525974	7.434628227636731	7.55074678538324	7.3828401444752405	7.68580001974489	7.6358994659463795	6.762880292917	7.28909670241999
CPT1A	4.35755200461808	5.224966365000269	5.48864353985378	4.432959407276111	5.32192809488736	6.27239650903749	3.2630344058337903	6.1106138055009005	5.6752513860502605	4.590961241342599	4.37155886261196	6.49345520092618	5.845490050944379	5.8923910259134	6.325530331567559	5.80477637795583	4.61470984411521	4.16188768237689	6.292781749227849	5.554588851677639	5.63807383718072	5.643856189774719	5.61176256006487	5.02236781302845	3.8972404255748	5.318316841334981	6.60733031374961	6.45450493755737	4.75488750216347	5.75755668893945	2.6553518286125497	5.8201789624151905	5.04001567884788	5.86046625851717	6.26303440583379	6.104336659814741	5.38543103719352	5.75488750216347	5.04875931191986	5.405992359675841	4.74953426766926	2.4594316186373	5.608809242675519
CPT1A	6.44625622988956	5.5849625007211605	6.43796008833447	5.5576551547254205	6.4093909361377	6.35931031689044	5.51412226017071	6.543805175964401	6.5698556083309505	5.14974711950468	6.63807383718072	6.44790974874208	5.07895134139482	6.28355142317431	6.96693797927846	5.93781516880342	5.49185309632967	6.53605290024021	6.69348695749933	5.85299758761332	5.683696454306519	6.44956137461324	6.8201789624151905	5.0746766862945005	5.88752527074159	5.4396231375571205	6.104336659814741	6.88752527074159	6.03342300153745	6.4982508675278305	5.605849867194981	5.95652136333312	5.683696454306519	6.0156938071051504	6.34872815423108	6.09381367340273	6.395748328179031	6.2779847472997705	6.053111336459559	6.292781749227849	4.99548451887751	6.07895134139482	6.33270793364061
SPPL2B	4.5298209465287	5.11270013274936	3.0	5.452858964713809	4.03562390973072	5.399171093819821	5.29645740737124	4.765534746362981	5.189824558880019	3.98185265328974	5.32912359629157	5.72519581722666	4.84799690655495	4.39231742277876	5.77873424411784	3.77610398807316	5.6920923754275705	5.614709844115209	5.507794640198701	3.5360529002402097	3.0179219079972595	5.97727992349992	2.4329594072761096	4.41953889151378	5.954196310386879	6.004501392234941	5.776103988073161	4.90207357931074	4.7279204545632005	2.51096191927738	5.46597446450407	5.244125943283731	5.2667865406949	4.129283016944971	5.12101540096137	5.6409679104499	3.0703893278914	4.44625622988956	4.54843662469604	4.977279923499919	4.5849625007211605	5.8678964639926505	4.86294724802092
CFDP1	5.436295119839361	6.835418840475481	5.0574502721839005	6.312882955284361	5.02236781302845	5.35049724708413	5.56071495447448	4.79701297783614	5.37155886261196	5.10013667128545	6.44625622988956	6.28355142317431	5.44625622988956	4.79701297783614	5.52669484554198	5.08746284125034	4.949534933017009	5.18586654531133	6.33270793364061	5.857980995127571	5.85299758761332	5.189824558880019	5.5698556083309505	4.54843662469604	1.53605290024021	5.649615459063409	4.93545974780529	6.035623909730719	2.13750352374994	5.456149034648	4.69488019279919	5.27052894238072	5.47897180503294	5.97727992349992	6.125155131322289	5.4982508675278305	6.47735352663456	5.5698556083309505	5.161887682376889	4.77082904603249	4.5235619560570095	6.68088692071969	5.381975478557299
SPINT2	11.3461812766505	11.4256879807952	11.3855388901477	11.3441849271057	11.500393768032598	11.545736753493399	11.289039048812699	11.480083319390099	11.5473765634981	10.7800475760619	11.288750746211699	11.276124405274198	11.969926081919901	11.441439905258301	11.484420131824901	11.374061369815099	11.5104674900457	11.259978594421401	11.524296837662598	11.6884251706619	11.4320720606719	11.9275557640111	11.916924431428301	11.438324044198598	10.0894504811159	11.384298094112001	11.5999128421871	11.6032554245468	11.3146965256563	11.3477874405566	10.759222426384499	11.4990485977339	11.6494358294746	11.122569192216401	11.4179579711954	11.8834451726231	11.284650619449101	11.4868852888072	11.4888945437413	11.3483962076773	10.714588975599199	11.2502984179063	11.2978906716518
HMG20B	8.86943961853158	8.90086680798075	8.051480865341329	8.73470962022584	8.45573818599339	8.32418054661874	7.61176256006487	8.18636189125299	8.41362792902417	8.325979979394441	8.55688918972687	8.22110372536788	7.95652136333312	7.80799883862303	8.60436789989375	8.38327228317575	7.876516946565	8.05256805080415	7.81762325751143	7.5872149524525305	8.27239650903749	9.05446865619548	8.254556251909491	7.73876783680019	8.48421870843316	7.99491908871511	8.598424760527719	7.66249036391378	7.924218679748501	8.61654884377899	8.69939893773701	8.61691636257881	8.05256805080415	8.2350568627071	8.3389591754152	8.22496636500028	8.520422248526451	8.361943773735241	8.26538063344618	8.880807948362811	8.25785923463963	8.46393301087224	8.06931549454008
NECAB3	6.7292808460274	6.89360490485829	7.0757465380609	7.08852325661663	7.06177619758669	6.75888943272096	6.45779126025604	7.13134253912326	6.9807108289001905	6.679480099505451	7.424586226251099	6.92124588858559	6.41447383643093	6.635173946674921	6.9692426044345	6.791814071161831	6.23457795978457	6.46597446450407	6.47735352663456	6.39746072605472	7.01792190799726	7.442114122419231	6.70321146739115	6.16188768237689	6.52199295640167	6.0400156788478805	6.635173946674921	6.62935662007961	6.323730337521349	7.28725064325462	6.361066488794321	6.6409679104499	6.36806987653208	6.316507819103109	7.6110247973073495	6.33985000288463	6.5109619192773796	6.750874439656839	7.0703893278914	6.59245703726808	6.61911951145322	6.39231742277876	6.676662334857969
SLC4A4	6.1639012138145395	6.36457243229586	8.487036080031901	6.8404632338695395	8.65176927141799	7.1333991254172	7.06931549454008	8.66106547980695	6.928370323018969	7.5274770060604	5.189824558880019	7.324630615267191	6.343407822297809	7.16188768237689	8.78953364497036	8.53644150496738	5.318316841334981	8.11113567023471	9.103025476373679	5.65248649491816	5.8201789624151905	6.37155886261196	5.7279204545632005	7.10013667128545	5.6639138421159805	5.28909670241999	5.405992359675841	7.3353903546939305	7.48864353985379	6.249824548616179	5.683696454306519	7.4178525148859	5.53294028837287	6.49505552836802	7.75622271284729	7.71149490665009	6.1106138055009005	6.67807190511264	6.04220656012069	7.20261362014849	6.209453365628951	5.746850183098051	7.206526015877429
SLC4A4	6.60288440871842	8.09169983413681	8.911991113699619	8.44542875923832	9.02873489348489	8.52864945231825	8.3562318626554	8.64781815592715	7.42290574261218	7.701826258412059	9.66533591718518	8.60733031374961	7.41278152533848	8.11790278909403	8.99915442312268	8.46188866443282	7.22400167419811	8.822092774379529	9.04739660751998	7.361066488794321	7.972118218384139	7.97670731184688	8.02901108665907	7.976134472831651	6.6582114827518	5.984133594540981	7.866660750819991	8.26865895502767	8.23744899563932	8.20603754624659	6.25550073314839	8.03617361255349	7.8635668293235	7.81185631429254	7.90989308377004	8.61102479730735	7.69348695749933	7.77346892790519	6.83794324189103	7.025693273680769	7.456149034648	8.51609396341718	8.07841770164733
MLX	6.829088444004889	6.52825874275841	6.39746072605472	6.104336659814741	6.917670434361759	6.40258575823259	6.51884982870769	6.791814071161831	6.60139939053183	6.240314329333709	6.5698556083309505	6.77214959078454	5.97039353791468	6.742814669862891	6.25738784269265	6.246027980528099	6.20750245925879	6.121015400961371	7.12928301694497	6.48381577726426	6.104336659814741	5.979568100095191	6.47411151394241	6.52669484554198	5.714245517666121	6.765534746362981	6.82273014794452	7.091699834136809	6.467605550082999	6.23074100262691	6.22689381357139	6.98868468677217	6.63226821549951	6.024585638278269	6.50303064564116	6.782670658677009	6.750874439656839	6.614709844115209	6.57288966842058	6.41616416473313	6.37155886261196	6.85174904141606	6.26303440583379
PPARA	4.666756591884799	3.92599941855622	5.01792190799726	4.4262647547021	5.02236781302845	4.32912359629157	5.36457243229586	4.82273014794452	5.38543103719352	4.0703893278914	5.48864353985378	4.81762325751143	4.104336659814741	3.77610398807316	5.12515513132229	4.24031432933371	4.72246602447109	5.33985000288462	5.24031432933371	5.08321336824898	5.49185309632967	5.05311133645956	5.2667865406949	5.19770815795585	4.5298209465287	4.270528942380721	3.72246602447109	5.68929916053589	5.41953889151378	3.60880924267552	4.29278174922785	4.887525270741589	5.57288966842058	4.59693514238723	5.08321336824898	5.06177619758669	4.84297883178833	4.94016675048282	4.20945336562895	3.68929916053589	4.6724253419715	3.64385618977473	4.28540221886225
ARHGAP32	7.060695931687549	7.48864353985379	7.64817779572482	6.19967234483636	8.25597274199961	7.067165427017111	7.25550073314839	7.5849625007211605	7.003377360202321	6.61618123133188	6.66533591718518	6.88386515450979	7.1053847492476	7.41953889151378	7.34695688937889	6.63081315229913	7.1639012138145395	7.22303633790187	8.16791986555194	7.56605403817109	7.183883459032231	7.15076274435542	7.37590826307501	7.28447711781042	5.8923910259134	6.888743248898259	8.014020470314929	7.47897180503294	6.750874439656839	8.12205144771389	5.51727569320958	6.925999418556219	7.32732808262995	7.427941332509481	7.62716906084185	7.324630615267191	7.0476692513913095	7.82718389581953	6.818901675885639	7.30560578958543	6.9807108289001905	7.437127844272809	6.33628338786443
TIMM8A	2.72246602447109	6.1719273543534605	2.51096191927738	6.4110872267986	4.5298209465287	4.897240425574799	4.554588851677639	3.4724877714627405	5.1779177921958395	3.6553518286125497	7.35138098067433	4.5849625007211605	4.38543103719352	3.74416109557041	3.6780719051126405	4.08746284125034	3.8073549220576	4.01792190799726	3.78659636189081	4.0703893278914	5.1456774551956395	5.1699250014423095	4.16992500144231	3.4724877714627405	3.40599235967584	3.35049724708413	4.14567745519564	4.34340782229781	3.5360529002402097	4.69488019279919	3.36457243229586	5.2288186904958796	4.88264304936184	5.736063627871809	3.92599941855622	3.1538053360790403	4.05311133645956	4.8124982253335595	4.63807383718072	3.98185265328974	5.08321336824898	5.762880292917	4.75488750216347
CYB561	6.06824086131282	6.400879436282179	6.03342300153745	5.97269265400426	6.99322146736894	6.323730337521349	6.67101024127845	6.17592374206376	6.894817763307941	5.94251450533924	4.8923910259134	6.4966540825934995	6.246027980528099	5.95652136333312	6.41278152533848	6.37503943134693	6.055282435501191	6.525129251203969	6.4396231375571205	6.0400156788478805	5.77346892790519	6.53915881110803	6.362820525534261	6.13545278418517	5.9044840979014195	6.311067102255599	6.104336659814741	6.431288654291589	6.29645740737124	6.29829173062012	5.71973105674985	6.41278152533848	6.316507819103109	6.53915881110803	6.876516946565	6.47735352663456	5.99095486039699	6.08746284125034	6.6667565918848	7.42290574261218	6.20163386116965	6.1779177921958395	6.4093909361377
CLN3	8.40429006444484	8.4262647547021	8.09064175191785	8.609548138999429	8.13288525362516	8.664980529810329	7.94251450533924	8.292321632802041	8.171427026607539	7.76487159073609	8.22689381357139	8.30058135979597	8.403012023575	8.4148966042115	8.64853734589263	7.79116288855502	7.85860271245712	7.84611717333673	8.7505395133545	8.44542875923832	8.28725064325462	8.02236781302845	8.0503928599799	7.97154355395077	7.80283944093511	8.10643207781693	8.64961545906341	8.31015831794782	7.96347412397489	8.47329987114131	7.102238193930741	7.75488750216347	8.32418054661874	7.85237344958027	8.59954096564405	8.652486494918161	7.94895120044142	8.48099210369791	8.20506011054465	8.54573675349338	8.01290383323064	8.16992500144231	8.14363830992204
ELOVL6	7.85049941375812	7.66320227857954	9.99123838108984	8.78004757606187	9.652665745094321	9.41574176829009	9.413416374651641	9.97971099070501	9.10669379120375	8.27658971572526	8.12670447284319	8.977279923499921	9.22544846861074	9.5272815056819	9.153045289503789	9.38650920407794	9.200653436367471	10.0846755368405	10.4671979515379	8.06447332875342	9.20677018868683	7.55842071326866	9.506803437795652	9.951138980834731	7.30651744524982	8.651410525913	9.24031432933371	9.43691970822096	8.6006563078263	9.52101146439777	7.72519581722666	9.58646452588639	8.332707933640599	8.43421120348557	9.15101653889225	9.586276858238529	9.331140881692571	10.001548938263099	8.83510297949099	8.6006563078263	8.55650605467193	8.8860013506243	9.398102351611609
GSTM4	5.979568100095191	7.18487534290828	6.66533591718518	7.3948913664425895	6.1538053360790395	6.14159627838382	6.181897643108389	7.113742166049191	6.4446008137115	6.197708157955849	7.28447711781042	6.8814199080924	5.8201789624151905	6.9530323772532405	7.0948694327187	6.949534933017009	5.4396231375571205	6.17592374206376	6.6395215995108305	6.116863757690901	5.86542397831313	6.97269265400426	6.20554891117303	5.96578428466209	7.053111336459559	6.4262647547021	6.917670434361759	6.87405920314115	6.686500527183219	6.77346892790519	5.56071495447448	6.38024459047819	5.8703647195834	6.46270675067016	6.23840473932508	6.4757334309664	6.793115555274349	6.46270675067016	5.94251450533924	7.1568415245884	6.546894459887639	5.845490050944379	5.770829046032491
ERBB2	5.08321336824898	3.99095486039699	3.76553474636298	5.12928301694497	5.0574502721839005	4.786596361890809	2.86789646399265	5.28169825009883	5.12515513132229	5.99322146736894	3.8073549220576	4.2016338611696495	4.24792751344359	0.263034405833794	5.5576551547254205	4.79701297783614	4.88264304936184	5.161887682376889	5.51412226017071	4.49185309632967	5.749534267669259	5.96347412397489	2.96347412397489	3.4462562298895603	4.31469652565629	4.63226821549951	5.29645740737124	3.83794324189103	4.5235619560570095	3.74416109557041	5.36457243229586	5.08321336824898	5.4594316186373	5.35049724708413	4.643856189774719	3.8875252707415897	4.02680005934372	4.19377174339668	5.47897180503294	5.507794640198701	5.49185309632967	1.76553474636298	4.32912359629157
GCNT2	3.8875252707415897	5.799605422452671	4.14567745519564	4.06177619758669	5.911691581872339	4.67807190511264	3.90689059560852	4.8278190246173205	4.74953426766926	2.37851162325373	2.6780719051126405	4.84297883178833	4.31469652565629	4.80219321694183	6.04657836662033	4.65535182861255	1.8073549220576	5.19377174339668	1.67807190511264	3.92599941855622	2.13750352374994	4.35755200461808	3.85798099512757	3.8073549220576	4.60880924267552	4.57893871309339	4.73335434061383	2.7004397181410895	4.57893871309339	4.51096191927738	2.4329594072761096	3.9448584458075397	4.05311133645956	2.76553474636298	4.6264391366973205	2.0703893278914	0.925999418556223	1.0	3.81762325751143	5.0089887832272595	4.33628338786443	2.48542682717024	4.2016338611696495
COX5B	10.824561029970301	10.968522804468998	11.9006781587434	11.2021238238305	11.647188570474901	11.348174867535601	11.606081287134302	12.060999838238	11.1206914837098	10.558133676418999	11.765368986031802	11.693399835603099	11.7439928610602	12.195802798374698	12.1470776975476	12.0161466686799	11.955431961302303	11.949899645975199	11.959857075896402	11.716347915308098	11.105384749247598	11.646963651926699	11.5945112276934	11.6778077155729	10.3255303315676	11.2608607429361	11.6343119183845	11.401306206006	11.347510643287698	11.701956178268098	10.839361278959	11.5222382251058	11.5103685838625	11.4621443662184	11.7678120217149	12.0460326147542	11.026800059343701	11.7275376132239	11.0842769105315	12.0133575712869	10.4757334309664	10.928962440836	11.193956502959098
PEX7	7.27612440527424	7.768845959753389	7.533719071139901	7.87897051015108	7.984703266825139	7.246027980528099	7.66817586897014	7.39059890555246	7.34695688937889	7.4487357980294	7.90689059560852	7.50143914515887	7.65892551149237	8.10956950937069	7.224966365000269	7.10643207781693	7.50143914515887	7.45368218587218	7.788555214928861	8.0964516244776	7.109569509370691	7.70251902915328	7.9553593052429905	7.8328900141647395	6.08321336824898	7.4178525148859	7.34872815423108	7.77214959078454	7.876516946565	7.8144222465667905	7.51254295509686	7.99887245399428	7.44956137461324	7.76155123244448	7.52669484554198	7.77939105953591	7.23553560671046	7.73063995591679	7.58871463558226	7.742140985498151	7.10013667128545	6.52669484554198	7.61397358738023
PFKL	8.42164409404827	8.477353526634559	7.97899639608894	9.23816586275513	8.631904587257921	9.33628338786443	8.053111336459558	8.62789861587175	8.17841587438304	8.19524915780218	8.95739229305525	8.843921051289039	7.97269265400426	8.70563238736142	8.35755200461808	8.54341854992942	8.046032614754209	8.61213130001343	8.2881739681123	8.190318547941821	8.90568784852686	8.69244114734778	8.662846365159481	7.96116025813664	8.02347715183043	8.31967212094699	8.87988952178056	8.49904859773388	8.41743061254603	9.481597642024061	8.061236165747749	8.25266543245025	8.30514974563003	8.30286736097287	8.40514146313634	8.992655149386831	8.69034724996876	8.33762190199251	8.165409520319821	8.26491169307447	8.14516793901838	8.70251902915328	8.45327063401062
DBI	11.5618607083726	12.155830171556499	12.0479759141709	11.9916989834129	12.183418278610699	11.7337356417061	11.917633143375198	12.166539716257699	11.4405577609742	11.015415052386698	12.345516133696899	12.2075939669521	12.1581678504281	12.636669930606	12.261095891470198	12.070288689961698	12.2547333892467	11.986197587206302	11.962353808635301	12.0851736648879	12.109667444250801	11.04569141497	12.333015547506001	12.0328378204766	11.1160189933251	12.0404267225966	11.916215371161401	11.622372179356999	11.405460608152799	12.585807582288401	11.5159461791095	12.096155095664301	11.8461171733367	11.490800747480199	11.8357346323211	12.3624370121821	12.153678689452901	11.6930077219501	11.649301092604	12.054231217406098	11.406789619651999	11.9144225071905	11.903693590364199
NEK3	5.26303440583379	5.9518675043269	7.46842040186455	6.4982508675278305	7.2045711442492	6.407692648665679	6.73199778664374	6.40258575823259	6.9044840979014195	6.21723071622067	5.7522133678651395	6.485426827170239	6.97842446544086	7.18487534290828	7.06285565520599	6.57288966842058	7.08001802908918	6.485426827170239	7.21042783040149	6.73199778664374	5.57893871309339	6.46597446450407	6.762880292917	6.76022094646651	5.93545974780529	5.69766263347052	6.69627208392586	6.80992886572143	6.52042224852645	6.343407822297809	5.41278152533848	6.66533591718518	6.64817779572482	5.21723071622067	5.62643913669732	7.1719273543534605	6.35931031689044	6.002252451731381	6.590961241342599	5.614709844115209	6.57893871309339	6.51412226017071	6.055282435501191
DLAT	7.93310047493137	7.25833047261243	8.95535930524299	7.55842071326866	8.39874369193819	7.724513853119951	8.009548726972259	8.56719556140687	7.40514146313634	8.014020470314929	7.5235619560570095	7.77807712953536	8.09222858438678	8.70563238736142	8.41320478925258	8.23744899563932	7.9289624408359805	8.51530560545172	8.55458885167764	8.1853710292354	7.34961297182452	7.34695688937889	8.290479698251309	8.81185631429254	7.9881165847601405	8.22833771198138	7.76022094646651	8.04930403348226	8.59544398458948	8.239359850277468	7.835418840475481	8.38801728534514	7.73403213956493	8.175424798589692	8.173427297348619	8.55074678538324	7.86046625851717	7.90207357931074	8.133912814239041	8.646018610925351	7.81698362325538	7.452035273546199	8.07360604057494
AKAP7	5.21334728173344	5.8073549220576	5.61176256006487	5.593951283948411	6.0746766862945	5.8703647195834	5.36106648879432	6.19967234483636	5.28169825009883	5.63226821549951	5.872828759534889	6.125155131322289	5.19377174339668	4.77610398807316	5.89965902637744	5.25171909260596	5.21723071622067	6.23840473932508	5.762880292917	5.73335434061383	4.112700132749359	4.46597446450407	4.85798099512757	5.590961241342599	4.7279204545632005	5.83035674741922	5.984133594540981	5.8801957289431	5.507794640198701	5.21334728173344	5.5668151540109	5.436295119839361	6.02680005934372	5.03121873061072	6.46597446450407	6.63081315229913	5.137503523749929	6.13955135239879	3.0	6.11894107272351	5.96116025813664	1.88752527074159	5.01346225980656
USH1C	8.99971819610402	9.81378119121704	8.98726401207254	9.34296357439873	9.5696657675463	9.53993424517179	8.73369327989434	9.05826237186247	9.40215936690663	8.45984141697577	9.687025684638831	9.36981542428391	8.25597274199961	9.07199858075306	9.4112991229642	8.70113315484797	9.2962279528911	9.2319411483087	9.309703711030279	9.72092824314849	9.145422719600221	9.52179671141179	9.684222633282948	8.70182625841205	7.03782146543497	8.821455119102461	9.497053444545081	9.291170699321858	8.97985386716374	9.53079646556031	7.35491051158679	9.29806256771902	9.286788759133211	8.96318509361413	9.34185235579577	9.36369674483899	9.067165427017109	8.72349030214343	9.11348172827596	9.269594251683369	8.36457243229586	9.02375435329942	8.8860013506243
CASK	9.53974042572623	10.113481728276	10.4250060414849	9.93398565445043	9.81474266745448	9.67578065357349	10.1066937912037	9.957102041562289	10.157473260396099	9.424796149138471	10.4080112298839	10.1691734020292	9.891176124754539	9.88279586913222	9.798633801555539	9.58214198165878	10.081882836898698	10.1297981731871	9.341185213568439	10.478061746802801	10.0364483854409	10.0742752872543	10.5307964655603	10.3674147512468	9.18065511866599	9.68071114307209	9.692964147187071	9.727920454563199	10.5992619953172	9.986410935252051	9.00730764684644	9.95128471496697	10.247808865880598	9.703730578056142	10.2088439907346	10.0103882353119	10.1841314939406	9.74028672977175	9.472081550133609	10.0947375050481	9.05446865619548	10.2779847472998	9.47004872601133
ABCB11	3.13750352374994	3.60880924267552	2.3219280948873595	3.37851162325373	5.50143914515887	4.6264391366973205	4.28540221886225	4.35049724708413	4.9164766444377195	2.48542682717024	4.48542682717024	5.875288598222691	3.62058641045188	3.96347412397489	4.72246602447109	5.69766263347052	4.25550073314839	5.36806987653208	5.25171909260596	4.30742852519225	2.60880924267552	5.35755200461808	4.69488019279919	2.26303440583379	1.6322682154995098	2.23266075679027	4.84799690655495	5.432959407276111	5.47897180503294	3.81762325751143	3.68929916053589	4.06177619758669	4.872828759534889	4.15380533607904	5.29278174922785	3.40599235967584	3.78659636189081	3.98185265328974	4.70043971814109	4.35755200461808	5.03121873061072	2.29278174922785	4.07895134139482
TGFA	5.84297883178833	6.32192809488736	5.59693514238723	6.215290305651231	6.3037807481770995	3.0874628412503395	4.16188768237689	5.762880292917	6.669593751188331	5.14159627838382	6.53915881110803	5.762880292917	5.25171909260596	5.57288966842058	5.646738698307849	5.343407822297809	5.21334728173344	3.68929916053589	4.643856189774719	5.5698556083309505	5.92124588858559	3.83794324189103	4.49825086752783	5.6920923754275705	5.749534267669259	5.4093909361377	3.51096191927738	6.253611151947171	5.62351574149055	5.57893871309339	4.79181407116183	4.35755200461808	5.7681843247769296	5.776103988073161	5.94016675048282	5.26303440583379	5.46923479366766	2.78659636189081	4.872828759534889	5.984133594540981	5.897240425574799	4.64961545906341	6.09592441999854
TACC2	7.845490050944379	8.446669787307009	7.943686951597099	8.173427297348619	8.403012023575	8.24174486494015	7.73403213956493	8.410239330776019	8.01792190799726	7.899054756194411	8.365010076783019	8.21868431336217	8.03507399737762	8.201143732053032	8.10643207781693	7.78985964091365	8.43879185257826	8.171427026607539	8.201143732053032	7.95011842950258	8.31333656165215	7.967514480800969	8.45327063401062	7.82527683005487	6.44956137461324	7.82081718186417	8.19623326086959	8.24079133216196	7.71355835640479	8.19081236791614	7.37503943134693	8.03121873061072	8.219652565103809	8.27239650903749	8.41743061254603	8.43837603039902	8.2460279805281	8.21237478756727	7.8278190246173205	8.03121873061072	7.29737486052833	8.2350568627071	8.06931549454008
