Name	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
VILL	10.5737844641869	10.8136164212256	11.1932015278283	10.811518553620699	10.6940375158894	10.0297687955026	8.65766408683942	10.357097160700699	10.1530219028551	11.7005366602626	10.3718114667651	10.032953746486	10.380202888325	10.194945874480501	10.5711820813025	10.426399518771401	10.4824640643518	10.123402805254	10.591100441977499	10.3801937705204	10.6765231443864	10.816529804302098	10.7561923497027
AIMP2	11.289967504166901	10.6987806397644	11.291422404044399	11.201493097815002	10.8221885115186	11.7057468019314	10.669263549879698	11.2653001307393	10.9793405833236	11.071500661177001	11.172977100138901	11.4059205017207	11.843577125724599	11.2778153502468	11.0117138655425	10.8037693984035	11.244813259765598	10.916053017493502	11.2805735527643	11.496782843970099	11.5914963235957	11.317844957807901	11.162912496317
AIMP2	8.43892304039449	8.589661205088099	8.55022234929551	8.44122539664876	7.95587024965607	8.30503248255248	8.26394897802609	8.76979729556189	8.21469945639759	8.66074269770886	8.73279242418941	8.47606001448292	8.13300530018291	8.33096979089718	8.581875665502	8.37290211274561	8.7188055325085	8.85516237642208	9.35837768701534	8.66026210127699	8.899856951405448	8.858240678626961	8.90368283346339
PFKFB2	8.585703900521379	8.28108317487733	9.12333823044533	9.22240534434821	7.99425424392163	7.49997310167064	7.78528372917988	8.56319697020254	8.37518702192907	8.95006690459301	8.5975104327268	8.79904846899363	9.07423555873183	9.53679655153771	8.5954116131036	8.84121870735677	9.02209735726846	8.58143690841011	8.5792843978472	9.01526309723372	8.39213920458401	8.813052693183641	8.73585946057387
GATA6	9.871142988485769	9.994078281604962	10.9819036118255	10.3198469801156	9.531386934948731	10.5924039976282	8.83909957954164	10.95588541154	10.3039817835394	11.412724370961799	10.716094642624402	11.0066933207561	10.6773554411264	10.1018862512785	10.3314951361887	10.9366210468585	10.9933616993725	10.7006389922366	10.8277193969572	11.052752109018	10.576920462287301	11.4224286217081	11.229073734029601
GPD2	7.6459889572232695	7.993495077865879	9.22480631437437	8.33539376266611	7.960805521120781	7.817567575826451	7.5995862281427	7.98538291623186	8.71038974110539	9.543798379973358	9.319702712982279	8.59672504207608	8.83758693797577	9.37815194940274	8.17118947529438	7.9177297220625595	8.729010349344321	8.01854166062317	7.72005435394089	8.76464181910877	8.59215154975904	8.29540167415994	9.145611442236449
MRPS12	7.16429194613817	6.97617925412409	6.5862732097375405	5.36022098325988	5.13196006975897	4.6044842597508	7.40780183224883	6.6352910121284605	5.88391956299875	5.02142953425295	4.881885166456001	6.654447126927849	7.9598991088610305	7.070435946368559	6.64749751180807	5.34621152892906	6.0757458108312	4.88071226335321	5.794406352329821	6.52500743936631	4.37140859147654	4.32885132471598	4.567922317097019
SLC25A1	11.1545906926507	10.1279006755545	11.7682262309848	10.8515519525329	10.0567423859531	11.1244632346318	9.52656669700145	10.9293036545432	10.6378765394891	11.0648049198594	11.0004821585536	11.5657648677927	11.419432264973302	11.108330148346901	11.522742068977001	11.4398529448946	11.810595756705801	9.80598381509933	11.1780669553407	10.6370358541661	11.2232102861151	10.9438262342376	11.3966217648561
IDH3B	11.102173401136	10.8536182388409	11.015629261363802	10.9011219243809	10.3945676238141	10.9153902529268	10.5493982077928	10.9757036798263	10.906381712412902	10.7903479004487	10.7234703450653	10.756034412841402	11.6115414372896	11.281040714402499	11.1103837414999	11.073150952214501	10.9782184362237	10.8119642531534	11.149314530618598	11.076719711417	11.0844447702145	11.058662966536401	10.9839364654566
MAPK13	10.775575319876499	11.039778191534	11.996815238455401	11.4897793761167	10.9155474476142	10.9729864446986	9.70533012059058	11.2454942432415	10.7412157603108	11.9709394958219	11.462985714767699	11.4825721394858	11.5757825029038	11.4667029517049	11.2401254528514	11.2703211364643	11.4601958949356	10.755501005504199	11.1886212905279	11.3603329916187	11.493883905169401	11.520132587222701	11.4771463201635
MAPK13	11.0766287125248	10.592839889314599	12.0761046214068	11.2151239929382	10.787469988773198	10.838571305687099	9.997149152966939	10.7949499488762	10.4904127983961	11.806074999959199	11.4634243410739	11.1844516476769	11.7468076714944	11.2037911231287	10.933459153894901	10.8200868129122	11.1953098730172	10.6593993020771	11.0977408931014	11.0530896537743	11.4297808793379	11.1640164361796	11.1979705899685
HR	5.438099425645619	6.79922114040551	6.36809729795688	7.24027805158563	4.370373832820819	6.958185670324559	4.84293409246793	7.66672742529457	7.3858033028467505	8.05599199643331	5.2319588453872905	6.76741172019017	7.511671710376049	4.17837077514072	6.69134940549268	7.5593431308640096	6.924464956289481	7.278764493550071	7.11318034309457	6.371442588554459	7.05231978808767	8.25162889768029	6.96838581753459
PARD3	9.05922858896532	9.268648647018981	9.830617909581289	9.28213639290752	9.196498573324199	8.77063193690898	8.75904912942371	9.06582927199371	8.971943518753509	9.57010550133241	9.59008124331687	9.3298420418963	9.51294247533876	9.10894776032605	8.77675901179273	8.66572267817455	9.034486665757619	9.29148367147483	9.11263676327128	9.63680558767387	9.39003037126777	9.90184456948574	9.55362191244381
SDHC	11.725929430046302	11.110223462325198	12.051179395278401	11.718218665257002	11.418109962885001	11.441585847092302	11.0333611598049	11.54265924934	11.592845020536801	12.0086536152279	11.706245057520098	12.192577874252699	12.227003760705301	11.909141032592	11.8515917915779	11.645470877067002	12.135226585078001	11.3342364530897	11.8589893861194	11.9265896326632	12.0437964547909	11.326099036722699	11.689559121471401
EFNA3	6.6544188275069205	8.00209065149951	8.24590459536391	7.53402164722327	7.6960535832505	7.7588273741854294	7.40741041189781	8.45259517938483	7.8081451350316105	7.50331963289068	7.814110966434	7.56389146653862	8.70820204440351	8.32212455403279	8.316949628844759	8.03277672766029	8.73667267930552	8.7218272343557	8.28364004248642	8.13603501371812	8.55974665228913	8.914336677718671	8.009341371545661
ATP5H	13.6233912446873	13.056397093815999	13.781104531691401	13.4392432231194	12.954038743522998	13.793487815902697	12.943798786526001	13.3337902997406	13.331735667785098	13.6165293259128	13.334984507530901	13.7940116286745	13.868008262157499	13.5084538141009	13.4531409952967	13.1620791834663	13.750112811386199	13.1571105088695	13.5652206423087	13.5664973822693	13.7489508464343	13.0269877045013	13.4028512524132
TRIM31	10.8886528691365	9.44693334762605	11.644512711422601	11.4663895539501	9.623395933203	10.4260928582518	8.0938016491337	10.653762314194699	10.0731816857902	12.640901558775699	11.4499136023754	10.677997111799	9.43919908204449	11.5121674183723	10.0804127262591	10.785650616275198	11.096077317269499	11.204449802380399	10.487790732193	10.388871692371199	10.9839915067259	11.294786053205199	11.4477378142396
NR5A2	9.11120143267183	8.931460543661858	9.64118145832365	8.83797260623732	9.04922687800543	9.08653245916182	8.511098968796519	9.48895108788602	8.508563102623791	9.93078885238584	9.35116732362859	9.858085652016289	10.4736677277124	8.65778204208828	9.095916083348499	9.48131683302537	9.62031671563264	9.45255257358373	9.27151845387585	9.90823326998443	9.40230415794813	9.73905229693702	10.0994044794561
ATP8A1	6.34452618805555	6.78954090896236	7.007435392313041	7.554247713731941	6.6795026475971	4.34147986161376	5.666550510331691	6.53803401690217	6.34508628825379	8.35070277670646	7.10425625039176	7.386251026295859	7.6090366709431505	7.592168775942691	6.44441868474193	6.66609741651865	7.34519325144722	7.489126930390119	4.57676240584562	8.17180839714216	6.58271683708409	7.974662453922741	7.78954807510893
EIF6	11.8307657625705	11.6507832293731	12.1940847140355	12.2007102131707	11.3390160917975	11.686267119552	10.9181010135267	11.8300308951259	11.625921274312699	12.489149963887401	12.122747123985	11.999502626521899	11.9754100744152	12.076025493847801	11.9633615282442	11.634357744520399	11.8257467497497	11.603397700500901	11.9891631036605	11.9584079261061	11.99515520608	11.934572737083599	11.763803603275301
HTATIP2	8.18904119999137	8.16122108791974	8.43687201586034	8.28258169979987	8.060373358727809	8.00598169269926	7.92877217251135	8.05158086625466	8.26805363526345	8.56446596388693	8.40469514597479	8.47384123078702	7.996119588886559	7.946597022214731	8.41897375337135	7.98155430187025	8.7775181034366	8.251323916124178	8.395133745421669	8.32539948020907	8.651544452457511	9.094141168136751	8.58018931647579
GPR35	10.0228872450902	9.97406547846907	10.4788604487771	10.48291477572	9.860746954584169	9.815212942061189	9.349774036506151	10.162148964587901	9.8573523266248	11.025059617174499	10.343838355659699	10.0117258063368	10.2986361054589	10.4749084203449	10.0315770325908	10.0950119116065	10.1242983581703	10.1010964539399	10.3379657798815	10.2438569033945	10.3418931193031	11.173735228903197	10.6054469635308
OSBPL7	4.0917271646989395	4.41495605233638	3.63320938329951	3.83887373227959	3.9758746497386404	3.6816373768856097	3.37030840331962	3.5764799327290397	3.37489369440521	4.33925499113469	4.025801776211431	4.852922455690349	3.74941144565154	3.95011516257925	5.1997317787221	3.8289458169702595	3.9340746616526903	4.27789334893017	5.15261381026067	5.20966885698018	4.70003970323436	3.9124739718315897	4.18037752171098
ACSM3	9.086325283995802	7.5817762718772	8.94318442883877	8.49369936160384	7.72831550836596	8.31009933624169	6.73755661287502	9.12731836509497	8.313427107086389	9.45609179195758	9.23208198954565	9.225467679512189	9.6215268575873	9.47209695003889	8.305451156673112	9.5812104679306	9.478884019544552	8.268797683788119	7.89476503729629	8.96086083310979	8.872623314735279	8.26762582325063	8.873418485225109
DEFB1	9.17593445997102	7.800678264236031	8.62511931048383	8.92880234726777	8.09082088689708	7.88337966886335	4.4262344242363705	8.72527024091695	9.063078869906711	9.374071960338462	8.120141668540269	6.931246270801929	7.83916101060979	7.95916454936344	8.444791088664019	8.49746400116912	8.59952425869987	8.198998743450401	8.053504183798129	8.00080878140512	8.20114367322754	9.52629660792509	8.17547676162295
FUT6	9.0238592379896	9.286532100120311	10.1890941492262	10.405511688205	9.39174180574656	6.9404461457303	7.4652206226303	9.60053193226714	9.73620227083476	10.345589467444901	10.0085149654853	9.810037124864198	9.95448228324494	10.1942248191609	9.65124301143639	10.0622131770205	9.76634146366901	9.339459681042511	9.87716119778271	10.1370455388381	10.0891818049635	9.253956378949528	10.159523076843099
FUT6	10.107528707223699	10.2545572321293	10.668680625510499	10.5316466726966	10.021338556092	9.76172844700553	9.24099697427935	10.1699557285157	9.90442000312474	10.679468072304902	10.377364784207302	10.3708166900264	10.400347360387501	10.3219561617955	10.3793791599035	10.434122331526199	10.1906731969244	10.473523436030199	10.6954686437843	10.7548834253754	10.5349635895611	10.8067183478301	11.074073010066801
IDH3B	11.187521074530599	10.1928965805304	10.770964166029902	10.8201283100033	10.0528164405858	10.4322378167103	10.2250907607424	10.941277982528	10.6332769684854	10.640215804516501	10.7276445289142	10.8137860835479	11.565365348087001	11.002590654865001	10.422598646456699	10.8979619353175	10.907897191403801	10.5350897606027	10.6832062432844	11.014765254919999	10.956860445388	10.881402561844	10.888947674802198
GPR125	9.26106807774876	9.29021702873661	9.35640146070525	9.24850265445098	8.48555664375628	9.261799100170391	8.23142071972134	9.52055490004411	9.0244136431537	9.39494449573086	9.45470254610089	9.78771159529348	10.6516300663322	9.110186497797699	9.36435684577185	9.56652966656166	9.86293535255465	9.45820445360691	9.42150231042315	9.42086075760901	9.61206621873076	10.6522393987885	9.94236380181342
EIF3K	12.477127169648499	12.1576056801062	12.764680387186198	12.419833038694401	12.0087014816825	12.7866719525487	12.0538460248612	12.582666770511501	12.3178616525244	12.470611587913499	12.2815824326074	12.8862519630036	13.0746638176689	12.424880550521701	12.8024652862695	12.5749962727548	12.8199799479394	12.459352817209599	12.710848569291	13.0097146793166	13.0507353075381	12.454463595197899	12.529483934339302
FAM120A	6.17605106475862	5.295344487806459	5.508778159481059	4.782068663263691	5.78474057389125	3.5341740595040094	2.7834032202210497	5.12107911858525	4.786297233019019	4.989258469927	4.940003721431481	2.67014600777207	5.215327702618071	5.5070683537566305	6.028434578363741	3.5094744174855	5.283404220026941	5.0745506483202805	4.838703835998389	5.27042907153672	5.756464707646231	3.3747898061282795	5.56198686899992
C14orf2	13.8044129868505	13.3991837696947	13.4701408761803	13.45830998045	13.1732159739913	13.9585582904579	13.063172045980101	13.519931219672198	13.4236650437254	13.713168117856501	13.4938560595347	13.921273732100598	14.0412117886475	13.4603554007551	13.5484531819735	13.525639923171301	13.7173645361308	13.5605186122312	13.8444020643625	13.952748888281901	14.0820902285387	13.310598914112802	13.610661721031699
B4GALT4	9.62055835533193	9.13126242719222	10.7618079694262	9.752875201271241	9.30213992774111	9.53094695087375	8.7733495181899	10.2330785191039	9.818869718047539	10.7087153439334	9.938149628467311	10.161308751594198	10.144083125027901	10.0965104011115	9.99851201297848	9.9022997546916	10.3992244578062	9.52095923227574	9.99733275137977	10.2396183402157	10.2818078052296	10.3681007648961	10.5114414121016
ALDH3A2	9.37330447117346	9.46631299911403	9.51116316673517	9.72541317156451	9.539998166929411	9.004345642426491	8.30117826861832	9.20012138493186	9.0389315456215	9.62698452163055	9.10662284016118	9.515519626140678	9.749182822700961	9.90199422739342	9.54856324607059	9.42182856335895	9.47805908050003	8.73103639805375	9.4191714504674	9.295742033703231	9.10960416340868	9.25768578974126	9.242780733585331
ICA1	8.66420810979767	8.83896738409164	10.129672922145302	9.90950474708573	8.843190265998759	9.71840128429349	8.427462729953671	9.488420001199101	9.014304195692882	9.772428452424618	9.934789214699839	9.6127324150663	9.99543438265773	9.376800651321279	9.76981040737421	9.71680345186942	9.72382569401845	9.49051403680457	9.59497524516128	9.73824743052722	10.1366527719539	9.993331549350382	10.1571484513406
RALGPS1	8.129261633985	7.47460992035928	7.52845804911175	7.33148570753489	7.34930377206464	8.16442791262255	7.928684448100669	7.43433514731202	6.95736130859004	7.060125765376441	7.4852400698029005	7.706239684241639	7.376287048907059	7.7942132639481105	7.82735142548587	7.45513554697488	7.726835970617651	7.65783524025066	7.82192060334831	7.439222418239731	7.70851413029189	7.6244845823471294	7.796543779155201
TP53I3	11.3137989362797	11.44243582455	12.2813114573531	11.418891680360902	11.0152903235695	11.1142241637642	10.0460558693589	11.2684140702098	10.8330069333742	11.823927826345802	11.702324474704199	11.666483430645199	11.701956389594901	11.5249152879521	11.6579960149779	11.8566363894749	12.102099696040401	10.8048288908415	11.4238536400428	11.4977757153195	12.432660024560098	11.8391394756971	11.9279920268139
TTPA	6.7808364974380195	7.14350621667556	6.00306749045653	6.368631684621639	5.24034837348167	4.37318686489404	7.0459700802381695	5.9101189783303605	6.5106773702418606	6.459413863542481	6.23646169768939	5.2799068242528895	7.56558952217833	5.233269322942441	6.89546138903947	6.84843525894609	7.613636838230059	4.76965909040745	5.859216184262639	6.99698551999663	5.46258076288795	6.4250183822044	7.16794499712078
ILVBL	9.74297064862242	9.93219438280167	10.3383012770134	9.82986245571286	9.40829099236698	10.1706110877344	9.54137954561001	10.0614189891581	10.1031084847011	9.93814738433597	9.951210533761211	10.0239214869757	10.7294326940967	9.93778947424654	9.829623065196609	9.978061025836789	10.230244918886198	9.727128260473641	9.944169779557651	10.0858627174778	10.170661358150399	10.447577032215401	9.838269871614868
AKAP1	9.31930111097022	8.90951884633197	9.87095116380275	9.203155449690051	8.84789768968166	8.26852815223262	8.15453259929563	9.48537680294563	9.35827975305148	9.61386667190983	9.203249563523151	9.67646600462137	10.5393224846895	9.35990381504248	9.294231177826509	10.1928132240068	9.247792093073949	9.21214085598215	9.39414053034932	8.975740058405089	8.689274692528059	10.5564227917136	9.591532276168019
AKAP1	6.008277991242251	4.802195854123901	6.271708648002731	6.62431511835098	6.414781606730959	7.39454290022277	4.64549923366472	6.83107843417892	7.1004348850644	6.6740230479285	6.33526726924364	6.313206209785879	7.28982401924577	6.601044185301711	6.6530234762040195	5.200769788806429	6.3281869042414804	6.12773681496541	5.54825689315722	6.85254969606994	6.46216910756403	7.33354192289167	7.18489077123461
TTC39A	9.91142042498507	9.81917913159684	11.333231525952801	10.7253674023367	10.215881919876901	10.477491112458098	8.30415354080088	10.3034280665756	9.68327961065188	11.106442333949802	11.107808671791402	10.5995660266274	11.414777481315598	10.9663501040033	10.6081589225463	10.120082170646599	10.392376256486198	10.2572233778707	10.414670785532198	10.4828944704673	10.6531991192286	11.182543326944598	10.944125354107301
BCKDHB	9.13228524373315	8.2672120308248	10.035315953016699	9.51901709572492	8.50299516238273	8.07848246401772	6.820847694445901	8.93763297880674	9.23199383582674	9.99776636762234	9.3192426667386	9.378984576728019	9.45535105334757	9.18942599391058	9.0737264502469	8.759495590293831	9.35297043531986	8.57093596454061	8.695807703464661	9.66550648624632	9.049054505721289	8.99018673557903	9.827294434677631
C21orf33	8.988069209150051	8.24197966148939	9.151402939084221	8.948313132426769	8.52601584065017	8.45229076696164	8.771127832640309	9.12218943442941	8.49667887420805	9.03841869605025	8.61947211410273	9.55991699148697	9.89969315253836	9.45451266919765	9.483638671547778	9.34706995661502	9.832137390727	8.590538281881761	9.20028515641302	9.16494374257694	9.21802749063676	8.819262956110698	8.95629230860106
CPT1A	7.5234251993352	7.1634712487610805	5.09170558798239	7.0352051815089105	6.61793193281302	8.01221736488209	6.56028711056479	6.899418327551429	6.743615742606179	7.64309497456787	6.92285076756248	7.14956913888562	7.66442026865258	7.234408734951731	3.5662044664972203	6.57898496612077	7.33684607202734	7.23281027517439	6.89592957992131	8.154865378054192	6.52318707322909	6.85300642346938	7.178153147497669
CPT1A	7.498032683302849	7.04190023403121	6.8553080173107	7.34224588728943	6.847793725219951	8.36601559148073	6.85887408267159	6.871261451890921	7.075514896862201	7.58858151927692	7.28242644185194	7.409046701981991	8.30329957023635	7.807074020021889	7.69945701918561	6.763764197537809	7.571852957559661	7.211633014687541	7.882111263223491	7.5718499548363605	6.8187922109205	7.056404209910129	6.953800271147981
SPPL2B	7.30422597003502	4.51535771344116	4.42534946025024	4.541926934932031	3.81063548463301	4.447030246498651	4.78982730540712	5.12462400604658	4.61267214474256	4.77896926075681	4.8056160453202095	3.48541626454288	6.47341976329153	3.5193870342505895	4.98276879327993	4.08362441393744	6.29026287682642	6.72582700139289	6.034347791967879	5.6220086990739	4.428393138642201	6.26944589798001	4.680653033302731
CFDP1	8.68298151512216	8.99864439935091	8.02992445094146	7.024042087522969	8.91701416913407	7.45876266785711	8.58091362658293	8.78344821045728	8.2789622416815	7.52017575921024	8.35030715153311	8.01558740720972	7.54664663451382	7.858722722785799	8.01305665139185	8.66369761728896	8.241777212021331	8.908823302286251	8.78315941821825	7.73085412996868	7.80231233778376	8.88637543005811	8.85557673774449
SPINT2	12.7851248560199	12.468651385140701	13.5283027932276	13.101722620526301	12.487340068942402	12.677749853146802	10.972080818285502	12.8059257756623	12.5303069069641	13.7739256516819	13.2188688655184	12.9521623308254	12.9183499155862	12.8783526641104	12.8897675011672	12.9811461061675	13.1709968576156	12.8197119220303	13.106826482689199	13.504321599063198	13.499909373484199	13.3281197854055	13.2018357098061
HMG20B	9.49201501172801	9.78881320491574	9.862240344854321	9.84262071810227	9.50841633553376	10.070839623474699	9.69589104804102	10.0294727621866	10.017463282670901	9.68951262726152	9.58587807540128	10.171923202347198	10.2097007020454	9.89315939488361	10.3272521976599	10.2963450652812	10.141763056091401	10.095633801839199	9.826310777345029	10.0072728420395	9.866463009547019	10.701881958219401	10.664099905231499
NECAB3	9.432744120324811	8.92629780370901	8.982638787759159	9.10954518392736	8.64864492745772	8.97150917314116	8.99810953305312	9.01389255591602	8.58455472771193	8.78490158208089	8.61086478211543	9.259919075846339	9.23844730775503	8.83302353953569	9.030597430048669	9.28501311500838	9.03868610964406	8.90627453550058	9.13626365409207	9.11657875569512	8.88618794663187	9.180435654708141	8.9421856037571
SLC4A4	7.90068875393834	5.32906025269335	7.676897560998009	7.66479956846271	3.8255704280578398	3.8253066505330495	2.0226767386426596	6.755320980252709	6.884216367075651	9.36779198469658	7.71301704833849	7.91154239781452	9.05777181545641	8.67054939013843	7.05671013794106	7.55288869318046	8.3900114723887	5.781017360720591	6.0231692405338	7.567108806917419	6.61695507890839	7.28842016521183	7.78029555652007
SLC4A4	9.95388284647453	8.69222545232625	9.329019573600991	9.31605802682832	9.16946615396377	10.1142093868614	8.94468373680436	9.552671911823419	8.82760863741726	10.440401068953001	10.5223557185694	9.63839868039295	10.378210172322099	9.936152026682699	9.04586012514725	9.325068379339019	9.39216738113315	9.592888123763961	8.82635617021525	9.890411430491179	10.0175728721713	11.0544610709696	10.1258118317956
MLX	8.01527790202266	8.012373055062309	8.1458412111469	8.49899232833992	7.9357868807103005	8.3057734315873	8.55117384838534	8.39640618503614	8.153612641359532	8.64791059910831	8.674298426817371	7.776757205952059	8.40189705231732	8.58657846201874	7.81942961971658	8.22391008186841	8.53219621663485	8.43377376158677	7.95966602892621	7.9556517671945	8.86112828127534	8.79956246148875	8.5309898014361
PPARA	7.2474590645548895	7.72485260452677	7.36360074592591	8.4407152207229	6.90870101529235	7.15906861186043	7.43727228969209	7.624262786525319	6.16351425002694	8.050280950177031	7.7442075652135705	7.116660134149161	7.26716530146908	7.371658349383121	8.22994168955549	7.781027566894701	7.55795992631808	8.54542985958025	7.386013761386219	7.26678382392895	7.5611247653135	7.451443688500969	7.66580452507442
ARHGAP32	8.671567089829791	8.55466566546971	9.42319543376121	9.31525033223117	8.91081388915042	8.38712423485242	7.559272516681889	9.33218423292976	8.54419955147851	9.64740023358319	9.30429185105332	9.337114849414741	9.38030212177511	9.15483324714644	8.50404197899367	9.092435526764449	9.576085361415359	9.17813475054018	8.76688785814577	9.335659128754859	9.079586344916141	9.549684097337659	9.552164715400279
TIMM8A	8.274873339578429	7.254203414558869	4.29093133716498	4.23382794662853	7.08370978909634	8.70456246473814	7.07040662080644	6.2229475717654	6.470042785968761	3.2255899065263303	6.92803297958604	6.80641696849624	3.0559509968375598	4.54571772847856	7.957324820597759	5.61389407862651	6.07503921954303	7.111007486434059	8.262603153086719	5.92731013310424	6.96556078811877	2.73660184489388	7.47046637174191
CYB561	8.0817127597782	7.14000373518636	8.44684464921159	8.06377111995282	7.9629650911394	8.25358841466725	7.509341061896321	8.03221072763486	8.3108364388525	8.37302336490362	8.45537613957881	8.34257604743624	8.3995862960575	8.57654039823672	7.9393456962528495	8.23744864667726	8.285092579581379	7.59052491725917	8.1146527868733	8.41179620244748	8.06554498723878	7.857328027876589	7.80944118581215
CLN3	9.912902033087711	9.67367516090499	10.1467513779666	10.076741074584	9.66022836516389	10.1431996177697	9.08217584808223	10.2437157256263	9.99898305167479	10.3853692607823	10.002664129376	10.1025157587115	10.5437600388508	9.9501871658958	10.7091519830204	10.4279130543204	10.545201466265599	10.0455802073489	10.1300990256271	10.9431482018954	10.5033539721235	9.93080193367409	10.485362185215301
ELOVL6	9.148223954963731	9.03261061538756	10.7140078544445	9.14065021882207	8.37921864365733	9.298726849740039	8.127219477238151	9.25378603975795	8.72686392655728	9.62422128238916	9.64708101340194	10.405394177553099	10.657375915938099	11.0673728109538	9.930652437783099	10.2179769203453	11.028705861820901	9.0631687545723	10.0025242157559	9.62977237511692	9.64643181220999	10.174052788913801	10.500826079520401
GSTM4	8.79911775703401	8.86010319252434	8.51291704339949	8.73850051495545	8.70453555339245	8.194740024523231	9.17919703386664	8.2708787254904	8.565207041795349	8.729473978827231	8.831624148981769	8.30080945504807	8.42791995583313	8.64528329733922	8.86119824983268	8.614218607478339	8.55170615092074	8.94317458962058	9.0233937980215	8.64935651230054	8.95096047435543	8.77718828051524	8.6968600536181
ERBB2	6.40792667254361	6.75020370517651	6.8010101616003	7.24381289398373	5.04972075911936	6.865790655882339	6.42385685109901	6.466382833015599	5.88329632002611	7.84083736077704	6.277993224967361	6.821501817785599	7.59114131256719	7.521250334655419	7.47979531324005	6.89442238644734	7.58001824782666	6.3216783607959295	5.0830435968881105	6.094509442256101	4.182614679070601	5.18795867934296	5.127394117518961
GCNT2	4.42366529476173	6.6482874680235895	2.55808930690766	4.2154053283259305	4.27033024043773	5.0316051181873	3.82411711915863	5.63700709426808	3.6401199695555095	3.4849961441841604	4.63903010232242	4.49296264705712	6.591419732989889	5.12162994934471	6.08750847636729	4.56572724405805	6.4041474571267	4.1340239113466	4.834261188169769	3.79820027346738	1.87476982291455	3.85467582826828	5.4385658597753705
COX5B	13.047941311390801	12.094484953591001	13.052679649375401	12.3800351934486	12.0800180617444	13.1553309004244	12.0659071544635	12.704864891074099	12.4133206072741	13.1331709104092	12.786710434138	12.9124131754055	13.4371163104189	12.7431340294813	12.675350961612802	12.7446340061938	13.2780716651404	12.4375765861957	12.7479302986098	13.4388424772414	13.3638132651863	12.943793779663698	12.8625374763314
PEX7	8.9151702977192	8.90698589449082	10.267977366235801	9.45001873052801	8.59731594573191	9.15900345613901	8.11531231766356	9.25325629136032	8.84527209657785	9.59565062988618	9.263639142586939	9.50369364983997	9.81823313247165	9.49751139059547	9.37948109369858	9.46529797938493	9.302599183445698	9.111399492336949	9.720553122736339	9.60760935392282	9.15848811552434	9.348890344308051	9.357958395913279
PFKL	10.658962915963802	10.021648969308501	10.5704302853931	10.5112417227775	9.74951133319452	10.054705327495402	9.90659732451013	10.443963486445	9.961119693346939	10.712168648266198	10.1576516264026	10.540652725661198	10.8573041976595	10.3642315257723	10.256308332492699	10.883340139714901	10.458605115237802	10.6782067120792	10.3105399782501	10.2847934661928	10.8936585218537	10.9316345707663	11.0446759351501
DBI	13.343335245704901	12.4514012982847	13.4007954171241	12.914476286858802	12.419681716888302	13.517040491663101	12.561794042076302	12.8343691031094	13.1208439300094	13.113314542654901	13.1863686322026	13.6261564062945	13.3917680219743	13.165286556859801	13.593147055574699	13.1706642609972	13.4774105739958	12.878152064948699	13.366246831460499	13.517448091905802	13.8807305006989	12.7348113141539	13.420038332681699
NEK3	8.87976420919408	7.70989228118735	8.47044762526706	8.16693246046391	7.58217483671145	8.45111676473571	7.9101592409514705	8.03081209361014	8.278527301249879	8.96516838500224	8.32313683282664	8.4073310502123	9.58285382918614	8.47677809069095	8.23913844022916	8.21790150555438	8.575113564421951	8.04149222189014	7.60865324284033	8.161681333013039	7.34909437526803	8.447642858525901	8.39856248233578
DLAT	9.397057658542321	8.319554433774039	9.376161963140131	9.364809409196098	8.260244359029791	8.8708449923455	8.88992472790099	8.73942267913871	9.07522646987719	9.35881697274129	8.74007286174846	10.0021090289556	10.1647548927902	9.87217332461211	9.92331206885511	9.3504189818493	9.51036952548136	8.44389761839604	9.40728293689733	9.32841649124891	8.78796571018947	8.705839170349211	8.76175603738818
AKAP7	7.37911893591405	3.84235899327187	5.17637084837494	7.48128122747414	5.78739296957263	5.7852088781681505	6.46623830342502	3.6661976949082704	6.32573049611525	7.80002391814311	7.5695925810493305	7.765185825239789	8.23016178646747	5.046883853869231	7.098955407117519	5.52129982534819	7.00180176984059	5.470199838978549	4.29616568182774	6.37803417172779	3.87753450413804	7.30048565281725	6.93117637036279
USH1C	10.273053696591	9.7595097098474	10.840136044268801	10.418307136853599	9.73097474593856	10.0979205633258	8.01941986867889	10.2206186318933	9.69630590060736	11.059692182787199	10.4585281451773	10.2117094999781	10.393941596814999	10.1656938391529	9.785513632227369	10.3040267797496	10.585025100681	9.910573747762289	10.3887030323212	10.4761286357604	10.657325646959	10.7071900688617	10.8210507761798
CASK	11.189798323331	10.5747123532139	11.167197761723099	10.8699615479027	10.708688825457301	10.5603863658041	9.82573005961656	11.1031060829691	11.0670423677355	11.365143662102401	10.9447408319458	10.901179756614198	11.326904796494999	10.983767068831	10.7496087158851	11.0014051013921	10.877706791989901	11.2148162354598	10.899781000089998	11.0162693167517	10.965111650936802	11.3164906389149	11.1872674893217
ABCB11	5.1219923716119595	4.62605609996757	6.2933264109933305	5.90743809065734	4.08445737964884	4.1717841582636295	3.81703889884901	5.1023895114748	6.96127657218273	4.47999116497038	4.13787120018688	5.51161247233541	4.1793385853575	5.19050910346849	5.0572748852615	3.6768472361794595	5.4573959174995	4.18139344636732	4.693043236151451	6.6053911238917395	6.377910959077361	6.881725362452	5.73623674089015
