Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
MRPL13	4.05474999767753	4.13315064744844	4.278811798910589	3.6264331219595896	4.16838298142349	4.09240465508128	4.29337830337398	3.73630713547537	4.03510227747132	4.74062638160491	3.69477709303096	4.2848201336583	4.23422363173082	2.20208498324493	4.32789862982239	4.73458457412305	4.63487496430886	3.8732444493336295	4.6418122994383495	4.70715810241698	4.4473968138953	4.8244190549456905	4.44582797928876	4.25711646502871	4.2009203238315695	4.35263491344152	5.00458656044777	4.603426864735701	4.50759581452324	3.3874198382138903	4.70098029350703	5.00935774564099	4.16723095190217	4.48474543725775	4.712903840264	4.51530819726689	4.26307477275906	4.09724541064517	3.7039638583880095	5.0817764265805705	4.67015002402237	4.5823376898597	3.8664717821406605
MRPL14	6.17089178573313	6.090630379648861	6.82567843084717	6.00720661404489	6.488972420858881	6.402623993214	5.95529008849005	6.1185158391174195	6.292437266434	6.88039177418641	6.24859688772148	6.43547384238254	6.51694697815437	5.3234718465115805	6.79764575172996	6.340985199610519	6.50646930686998	6.43604013194751	6.47110611256749	6.71185079750332	6.38956224659165	6.83894826364493	6.45642391272305	6.33175304617951	6.20355589944956	6.64289193255048	6.6256231507082	6.34194170976843	6.869753628441191	6.28319327285279	7.03484906299356	6.9443033463339905	6.3859268137054	6.349594801237299	6.42174036079677	6.62804338387925	6.3194241571529295	6.23701080322668	5.72825203354958	6.7975895950754905	6.85156311396237	6.118951635406519	5.91782820050039
MRPL15	5.96894986239983	5.82358627982851	6.4182776785564	5.66225007777295	6.474675122470501	6.431035776919829	5.73077508271132	5.90752877618111	6.0303132288770405	6.64082077095286	5.3307850677487005	6.1796209598903795	5.9899372524031405	4.43280362560097	6.32092988898582	6.5726654439619505	6.51448858827224	5.48704744473323	6.7661380841239	6.40298652198835	6.22865655514647	6.4800065991019205	6.42424954356784	5.98908380547778	6.05807377951013	6.380094803830321	6.66816783858639	6.2470610835864	6.13728491988892	5.32857314443314	6.707152017542219	6.450493693484111	6.175713936481731	6.016251008343249	6.356868806173849	6.11149501710521	6.41816684940084	6.323014008672531	5.709910048555661	5.53649476158633	6.64481952440983	6.271972859646279	5.94470683311519
MRPL16	5.1742305972851605	5.17046276757939	5.22297167301051	4.75832630252096	5.6197653228614906	5.42661627984912	5.17882949838092	5.130790200209059	5.49268765285732	5.73010203625107	4.96689272922607	5.2810582148620995	5.22384266637375	3.64717031125297	5.18911284420362	5.565294140151219	5.616099101160231	4.69854118876362	5.726163804911339	5.42781404056577	5.67323148290903	5.53235245426471	5.5585862464636095	5.44109695876593	5.40623896322958	5.82090927551546	5.9861583836299594	5.370399342107789	5.47648340758209	4.8463540370562805	5.80018261068933	5.46075228369518	5.448248190475769	5.18363544941338	5.340754515487781	5.468430410452401	5.74431561330801	5.37763289887445	4.6569099075778295	5.748787119000469	5.67418876741413	5.52169412867282	5.04456875262949
MRPL2	4.354017919033089	3.9000579794606	4.31233489015939	4.23086963659239	4.91851460068482	4.20747117724523	4.5963363735097005	4.08960981065051	4.42264676169503	4.58127622949853	4.00205680870557	4.423266388428281	4.39606692456422	3.08661973926242	4.46076482614953	4.39256653805789	4.7046730947671	3.6233448208006203	4.95456282919553	4.53249272356768	4.805443004084291	4.463000546730111	4.59156521715366	4.08157801056823	4.56134884631889	4.77555299886745	4.8362300204302695	4.34413618568978	4.80679542483729	3.96205693618668	4.4803292460473205	4.5916167174798	4.37497591356982	4.23171977979794	4.5897211549572905	4.22735764396093	4.516225227349961	4.6079491261529295	4.07480022325129	4.75939929662053	4.44653433318359	4.5046879998324005	4.32422757981782
MRPL21	4.1492247056588	3.9477262259762402	4.25020044197785	4.06348533737566	4.40702987109518	4.63810553157509	3.81265160703879	4.20292164476533	4.45159317040507	4.90862277541637	3.9640157001545093	4.24682754043124	4.24618468320412	2.8478994055807503	4.53673429918003	4.4105539405339	4.66695413528567	3.76330201422756	4.62316625197727	4.52103665886931	3.92241687951039	4.93670362295186	4.066868620817241	3.94359785826443	4.11375636329238	4.3270417480717	4.78343990050103	4.745023196625589	4.4414796203818	3.9313872575464703	4.97848759457419	4.64909765356713	4.08819747115488	4.447929672518639	4.563977214627419	4.56713856783967	4.28076031823326	4.42887431742596	3.9000079743002796	5.02776222205151	4.811444505290621	4.19259749070738	3.98851531660915
MRPL34	5.32056140709741	4.51636542717857	5.04997145219733	5.2663625662847595	5.48018342786145	4.80624323442666	5.286404264710679	5.46906339025292	4.912971984045059	5.7312705755758895	5.199432355907089	5.02024557521183	5.2550512921466	3.67812379597981	4.7780939194279295	4.71888130423782	5.957591712643531	4.81030375205681	5.563501479248941	4.266868861978	5.63489048567265	5.167324433781809	5.39531556979067	5.65446638911828	4.636210360919059	6.0381085330197095	6.024669219534889	5.45432952370917	5.0566081318458895	4.484574382712769	6.6806425454402305	5.16963754483357	4.85605598059356	5.104124663142639	4.790435258642519	5.738788108980451	5.397748130999969	5.63277603517692	5.109014197732081	5.5350823384604695	4.9034523495333495	4.40077290787326	5.0437966753235095
MRPL35	5.05368622291515	4.74310169818605	4.18262640133757	5.09385634714735	5.6157228391500595	5.35921911875235	4.79863325718025	4.83083492941958	5.1060667391979	5.19740066026699	4.46831789825862	5.11769882927434	5.02576657267943	3.16260017315157	4.84344826595947	5.48695355931605	6.02374177062991	4.6909383721825995	5.763375797905941	5.25330348662934	5.29989531813425	5.20077010686296	5.15708402481094	5.432851202432669	4.9222874954771205	5.25581993041628	6.024747062552769	5.7180848155221105	5.09399128056934	4.855592710101241	5.596454326293559	5.52019176966233	5.66246045265268	5.20654905935542	5.28945363709249	5.4264265437131	5.2928493659540194	5.29709516020355	4.417396434381169	5.50575724383232	5.52354514091077	5.3030217520451	4.925092693832879
MRPL37	5.757565883422741	5.47216945817799	5.61379930020321	5.15404623044347	5.95205459848841	5.63257730402876	5.5391417741097	5.64139459309021	5.59652222849275	6.36682281120199	5.19201357353271	5.94773921018787	5.99507204979936	4.0327002718952905	6.017101879667469	6.224060673205191	5.79165808397287	5.3458623883891	6.2578904805313895	6.2660438549201505	6.164529070813769	6.20703392733871	6.1247670045254505	5.71167384631026	5.90513075228983	5.89480512030516	6.33975037550475	6.162159961579761	6.18365029324195	5.24175697725342	6.182823135074611	6.39577740748978	5.76807227895066	5.79763062629266	5.95457706366647	5.44668067975835	6.00977741333321	5.8088734421726205	5.32564976460266	6.46376158783625	6.00321492641999	5.83701633527596	5.303102235125349
MRPL4	4.371852515320279	3.91210764691495	4.45888906068145	4.09814455630421	3.78960051789579	4.07541852532665	4.0190842518020204	3.9222696358141103	3.9384230873326804	4.86147248969038	3.90441418757283	4.4364518975079195	4.41527095146291	3.0320458400215604	4.32184592943827	3.89179973918981	4.32024746502796	2.90879680644397	4.3320786997792	4.14887888532399	4.52035762025121	4.59267254563854	4.78392404945498	4.0984637774618795	4.41296526499362	3.90894769035952	4.73658226340714	4.459602745059151	4.56114257869068	3.47349960997527	4.453075952805969	4.63249396042849	3.64084049107583	4.065035514235549	4.16913122657344	4.25712612809084	4.25988486019816	3.9253440042990295	3.9359349393920398	4.90071694634272	4.27088920004958	3.8561638732216204	3.45331892720676
MRPL41	5.7323399155875805	4.95141530281269	5.60140199870617	6.65372021044222	5.02661404410538	5.27486720437125	5.642567790637679	5.79897038080326	5.543504369120541	5.89338200424526	6.18573987367182	5.142792368747849	6.2060203941008	4.8272647995275495	5.40865106521157	4.97335408816617	6.41309832595866	5.617713899216371	5.37765823508387	4.8417361272003	5.70187522454954	5.74317345817156	5.69662703055738	5.98301664345172	4.42441488919403	5.30875795733559	6.28831969907523	6.28811508629303	5.63974301305179	4.799574521179959	6.140196825133129	6.31310760655005	4.85976654461974	6.31000510730837	5.33204006973307	6.068954181928589	6.042177185656411	4.82791983747668	5.427158320098691	6.01725578190712	5.5473382109136296	4.576819567441491	5.32837950030381
MRPL43	4.3937688503590095	4.2986698818992295	4.30561817043424	3.9090486978574197	4.66210875727994	3.79917071778479	4.52907283188433	4.3580832849683	4.59453847124096	5.08283114700009	4.234202608744329	4.487347798233441	4.571456186703231	3.1112786870780895	4.4370607524037995	4.52677494805249	4.7234783664481395	3.85230234320833	4.5340579260500595	4.43832346846221	4.66761993364321	4.533915085506661	4.663237154771349	4.45949092033903	4.14336583346111	4.71825974599701	4.81985436024885	4.3023261749854	4.58153927303697	3.8598478111277097	5.2632642942746	4.24505227415133	4.32688128965789	4.44552393716614	4.33801006037769	4.36578088093395	4.723475588444099	4.71598732418993	4.180056596289121	4.78201041578734	4.439605972188691	4.27357476559438	4.422075237901709
MRPL46	1.0501141704221302	1.1259020934822	1.3951495317197902	0.878285825425266	1.22722361791502	1.3883340183286201	1.11930519141808	1.15470303564234	1.52096648554028	1.70831637107578	1.34585678092802	1.61467534912525	1.27127811501555	-0.31337920157863597	0.6838318555005529	1.5719121899795903	1.9303446823251498	0.8004949236136178	1.5010189105621898	1.34405765372389	1.3083740687561298	0.842378511009648	1.7567778610390499	1.06808284544666	1.88046256314095	1.2306515030791598	1.4724548158418997	1.5757652285442298	1.6938601763613501	0.39826444217578905	1.35803230392631	1.5913590507989999	1.2381821507941202	1.57698988975721	1.61547796069736	1.3429449242734297	1.55173700035521	1.39067721786225	0.7554504468472371	1.79128220515743	1.48056753814459	1.17089671103987	1.05015298296475
MRPL48	3.48700689820091	3.47158870875623	3.17815056655949	2.6925909801829797	4.0070259252727904	3.37482014846901	2.68651748421102	3.19736216997522	3.3210577810782898	3.6263694506713198	3.0524057553298505	3.50298108532674	3.3447756093126695	1.9263940524577001	3.3505798218444003	3.91759880525362	3.60548708941123	2.4649762829855297	4.37421775437347	3.5233596252608503	3.6510581958686297	3.81287455617584	3.66634909451529	3.538433598987	3.65761471948119	3.9494527383050095	3.88591635290353	3.4394202996846404	3.6390451329983504	3.15686016434721	4.33014617381027	3.7762661471797596	3.86652912273668	3.2150654662184	3.84955853374058	3.1137820504550295	3.6587056554950803	4.1317725256661895	2.8372359124699402	3.7741055401432204	3.57409633683543	3.7783105380013198	3.6302209961961096
MRPS11	3.61919536776235	3.74417689909723	4.08119795818353	3.7928802813375095	4.26044429112535	3.82583480881834	3.97654026788804	3.70679967518879	4.13873562731485	4.42711308168249	4.04434718607387	4.067348369974931	3.9096582342202697	2.4888499399707595	4.18047721671404	4.11241184078251	4.16461879333173	3.7792919799644897	4.35240126078672	4.22629673632375	4.23721748040665	4.10623884694225	4.49853572008908	4.08647271373119	3.72826205960129	3.9616026071726096	4.4736766828326395	3.8486474366878505	4.12829435343277	3.4671870444793202	4.6795724245918	4.2512786177925594	4.1142411015557405	3.94414511392763	3.80974802444489	4.04462534394811	3.9899177906149306	3.91379479043694	3.4770304239596403	4.26810612545818	4.12439897650536	3.80573936617338	3.4815707214026297
MRPS12	4.62887848878999	4.3164019047196795	5.123749468729219	4.30214742884485	4.50585515738959	4.54967685087501	4.653565088424999	4.31234266003372	4.39518476503154	5.49311972973329	4.113450849553311	4.772647481114049	4.91088355813314	3.00011297671628	5.065743144741321	4.28436470441243	4.59099293249073	4.30811338809431	4.875179883898769	4.374686128182979	5.10758049254062	5.1234045656245994	5.17767592962804	4.40516800603066	4.46973226016523	4.9813514868689595	5.13587726930519	4.59365459117264	4.85076491914711	3.8582857088907896	5.2475330412505095	5.27194104994481	4.40631414900314	4.545536913003679	4.51296236896272	4.8395776712932905	4.737146989996059	4.46569981167979	4.3386199443351	5.35052586339982	4.6606721780196905	4.40614290510743	3.77715825302627
MRPS16	5.55542012472126	5.32628818445735	5.31777796417903	5.08037421163141	5.5189002665555895	5.37431027293465	5.10408346562389	5.2359868176718	5.3872497676819595	5.87941523508268	4.74602413112719	5.6875031036248895	5.42836594315352	3.27654244806488	5.58897495973157	5.85276399150707	5.64837601038288	5.00508100311805	5.71416795345924	5.65585351853824	5.61406850061824	5.778073479292081	5.99532334602431	5.2850654469524905	5.482165849442589	5.48617914824677	5.934922304772379	5.734585460311741	5.79924747210109	4.82895373715185	5.73118350220487	5.75037871511326	5.50597321562755	5.45501209214258	5.6587020021521	5.39733269733318	5.83991786284156	5.26444351862531	5.202119579366849	5.962783550696	5.8252543152234395	5.55766888948573	4.7369153549390095
MRPS18A	5.9111032583773895	6.05695573649721	6.1298059619313	5.380651373234089	6.24640898916712	6.978051996379429	5.637675951537019	5.470564247134769	5.784027032899059	6.75680484090186	5.622930016894599	6.22341145331994	6.205319519279	4.32562930921496	6.71030506359425	6.419197475302	6.10758192311306	6.06409726044145	6.623938638498029	6.63461411905409	6.129365837836291	6.46775754013615	6.49457913182202	6.02407439021157	6.109445402435941	6.318008376972849	6.60003562292868	6.22458393177567	6.37922131031608	5.82937130681478	6.409383362778571	6.467864475036401	6.12619441251592	6.21816089092731	6.2535162007402505	6.410534349611041	6.33647125333175	6.15402368468477	5.335513529372419	6.734356760688901	6.55917836957346	6.02909277057273	5.72801903198269
MRPS18B	5.93944788407135	5.817820051326179	5.99744411621232	5.50065618668246	6.55212137170891	5.653150779517059	5.89440343640982	5.54629935478834	6.28807193977849	6.21162790641137	5.4190653628919	5.91521300344453	6.1579869857218	4.68412253660126	5.8799952793325305	6.4853741745217	6.21971373191397	5.4164149070078	6.49187206574886	6.20440058683907	6.17723302179507	6.23306775999631	6.38292239262379	6.00511330112717	5.9247963047957	6.529720267021201	6.4337328177690996	6.1227884221331905	6.16912719611838	5.51071465573252	6.2636985886974905	6.019194513376321	6.3464402671845805	5.902723696903111	6.43386391987926	6.01298296055146	6.27247795057443	6.384676485671839	5.47157197236664	6.27912693914726	6.164149636820519	6.22516484200476	5.94521116816995
MRPS22	3.7170239494259305	3.2401605474547406	3.48967592056815	2.8044146825778995	4.237590848717399	3.5392584770273703	3.59108868601426	3.5527544556154704	3.8637080351347204	3.8168029877626095	3.21309194902709	3.7768306306056703	3.5691564783272898	0.829340139990662	3.80635792545669	4.08557749151721	4.0781754137118105	3.19025538793284	4.35799179639291	3.9222632074562203	4.081442525680671	4.3797503472334	3.9260720182893802	3.5764235923044105	3.9335770721295202	4.21200266002138	4.39298368521267	3.99667338916199	3.5517788770741006	2.7060722016608296	4.26497551054326	3.26001955547683	3.7735322255646495	3.77040732476361	3.84782958029685	3.81027726052055	4.20115935263017	4.04270300488625	3.48565909402462	4.41065694786617	3.97715932632327	3.9929260666401603	3.34658756828171
MRPS25	4.18804816845633	3.9065453128664203	4.06726829432584	3.9723928774864197	4.935885078918269	4.2770278756758096	4.07929021283787	4.38806822999574	4.61895523063612	4.29942387180822	3.97639643978267	4.34629512347997	4.5680951305899695	2.79266923905424	4.06675705180596	4.550092642013991	4.89168737474586	3.25664753404266	4.5380786570157	4.0274036717532	4.54590253466194	4.31705120940948	5.03480951952315	4.44617950973523	4.52869637632058	4.69776798122284	4.8440725107449	4.35295784824262	4.269510522486	3.57095351821262	4.4180294241446205	4.1618569091580495	4.77976310243122	4.11746464655279	4.38950330131708	4.26507001198085	4.48906126783667	4.50324992429134	3.8870008280905894	4.57851308457641	4.3464580441473295	4.46471852118209	4.45894644447625
MRPS28	4.12757182061108	4.17012179525707	4.67571152170345	3.4905949713267406	3.9229543985313797	4.26127343904917	4.03779969566117	4.21325502842457	4.488370590264321	4.82696405617605	3.4387917677359106	4.369775850136421	4.1353044798942795	2.7469176633371495	4.1955564764484	4.959978343176349	4.7178396970342495	3.56258012036015	5.09086022142605	4.61358137225511	4.4822290509475895	4.72336786391621	4.34950220410038	3.8979834264207596	4.40816711435187	4.4265871662370495	5.14217837192526	4.16465771001454	4.75069936466733	3.5031720706497596	4.52098721776814	4.7192278277162805	4.03785880978008	4.1404970528076	4.422417393228151	4.22904892689561	4.33392623261233	4.393705232317	3.9623204862666697	5.3373072837288	5.00868659734311	4.2799619649875	3.34876299616417
MRPS33	5.22650808865593	5.21582812332963	5.22374345096443	4.64798605561634	5.765633630134441	5.3563471368680995	4.62051658568325	4.83510235267879	5.44646769232249	5.64108035140281	4.53738367606057	5.26027665272559	5.1096843608214	3.11079995143597	5.24393693881929	5.49308376209265	5.84503810936712	4.38396399999787	6.13692681795869	5.5812096367545	5.471089518615449	5.59680525007816	5.88019688177418	5.087142544574441	5.36399082318688	5.71902083279899	6.1220350681829405	5.4341418977533	5.29040725564814	4.63480107222591	5.925101334994809	5.6308164468783	5.57104837503823	5.110001312193679	5.60854245129221	5.53084870622357	5.3441329660766295	5.446477463805059	4.932226890614469	5.866340067949589	5.67177690382921	5.62778107399984	4.91909616173041
MRPS34	6.66812722290355	6.28253270962922	6.9741971775112495	6.8136445601297595	6.5621837712707105	6.1454392058394305	6.67260742437299	6.856398414924481	6.707999763914009	7.12238929277896	6.94510461360281	6.44898842645195	6.93487455000157	5.61174782428203	6.724985254227639	6.35642895407103	6.83306562701346	6.0570134767831805	6.77393525346678	6.66994052938409	6.874225547417389	6.759829925055059	6.68222664932171	6.771188483923099	6.28858680257766	6.93303113548097	6.9512893743919095	6.62569951281352	6.830916194371589	5.9959277661345896	7.092687648335629	6.82798357154724	6.41292402326775	6.88655240623197	6.46759753503443	6.551043608220151	6.92075472582793	6.55468736437487	6.470216102496259	7.1801178353615995	6.50235561200475	6.297505941614999	6.218904162468609
MRPS35	6.107527759769289	5.74846310685582	5.586750865281269	5.41603169045834	6.527190420941549	6.240803170105621	5.78760379002483	5.93919146963406	6.002120184581719	6.42789547462622	5.37112565227364	6.23939526633425	6.33328871847282	3.4961751787812596	6.4578009138303205	6.898341109343179	6.70382110105959	5.71305364308845	6.707028222596691	6.832086709878861	6.76808604555146	6.30912664707744	6.48974887362237	6.3765367301256	6.2891266399932695	6.35513034935982	7.090622830404179	6.596827148838759	6.5229043496360095	5.67297590137506	6.35564392417547	6.96450446906962	6.3328942815642595	6.333917071389611	6.38568313731777	6.0681595624933	6.433923699979331	6.54754632880937	5.3630611187548896	6.956601768452799	6.68749600375047	6.4198576729341505	5.66395548858667
MRPS36	5.011507085094481	4.82627611940866	4.77050097243927	5.21233763710591	5.49424667867427	5.41812876144896	4.72083731396371	4.8552882443315095	5.36250204526437	5.35413641142356	5.06596702491574	4.99235409320615	4.88046381010462	3.28941520569318	5.235975951084019	5.740961678786969	5.697969944722071	5.10855152676132	5.8786976546431	5.55926978591964	5.14492622096596	5.2880310620747	5.24474996915904	5.35209397462771	4.9080407077229005	5.425404277348259	5.98050129327391	5.64678263439108	5.47303914772702	4.618659472060861	5.8147034022709	6.0707686422826805	5.35678901515923	5.330266997680139	5.6333247075228705	5.54606586612762	5.4620340956559	5.57439475645846	4.610739161638651	5.90439094449332	5.7726886693593205	5.28700200641526	5.25443691967507
MRPS5	3.84083699946514	3.6321442409282403	3.8224173280972202	3.7475581686818202	4.2396280238748805	4.19456416629691	3.40304242230044	3.91773016758296	4.161704254566859	4.19119126309738	3.58303264787232	4.00079700826727	4.0106278070710895	2.6752581132308597	4.05206418158104	4.37866344867809	4.11308688612741	3.8295307506943796	4.57534033687516	4.18076213452401	4.288481985300541	4.32978021892255	4.3504638430225	3.9729790984339304	4.28955714931901	4.06095078380456	4.58148074109634	4.06505305914817	4.04633230418814	3.57009955545277	3.86639570216807	4.304468893318029	4.12079743346823	4.0059749114448	4.1525599267982	4.208447977232	3.9679524913836004	3.9709199467520695	3.56083097381232	4.244612821565029	4.01686691944681	4.00036804623845	3.92108646059122
MRPS7	4.85572028281382	4.95061602846135	5.3436843864623205	4.410139708099621	5.348418441821099	5.27731956253805	4.56740660432435	4.91631163860254	5.23777105436703	5.722725782351559	4.61642922887233	5.2297092400177805	5.01447281896732	3.40885528618953	5.48685071938038	5.483183944511451	5.3164152588892	4.628907998291861	5.87147276165741	5.60242476614923	5.39209418724355	5.47067138718334	5.58391138349072	4.98953701347487	5.33063228742746	5.21122915787772	5.61656073843186	5.28602695150421	5.3711500864296	4.51945926608187	5.451381727059849	5.2100535341759	5.475756158414531	5.14820951250171	5.29036382366832	5.33800986461688	5.33253853572126	5.184925872114349	4.5367952678687	5.80977407643392	5.65487369851024	5.28954485283561	4.597973280424901
MRPS9	4.84158889862055	4.34165494009952	4.49978214517784	4.407315832656001	5.2886600910628205	4.917471532921151	4.52534651112741	4.8194654376770005	4.87095010136015	5.125012798604231	3.8362063199946896	4.972876127343549	4.848540852346289	3.08020187817622	4.7049976464412895	5.2896858374703895	5.302713910027849	3.8646697135956205	5.14079004605172	5.15240958446413	5.35608164714936	5.262293135802389	5.13521164880401	4.88036047940069	4.757194065736679	5.60270758057516	5.469816023623179	5.42344819862946	4.7436631727567695	4.14641173871011	4.92016761485067	5.20041073766765	4.97307335062617	5.003907902287731	5.07569967585617	4.71504885314476	5.17751029799285	5.22203788264555	4.33367274193924	5.65344576198341	4.82564997706615	5.023913125428139	4.55834948677832
MRRF	4.14821262737702	3.65597739618173	3.4414090571550697	3.60261725597318	4.77724956122347	4.38813423267124	3.31756781029841	4.03201731861414	4.18574107140774	4.22911440753856	3.86342202528888	4.566812697195981	4.2627946758564	2.5818475011623	4.23259172146501	4.85019283794909	4.76247940240758	3.50816901020792	4.38681376380422	4.30592499186879	4.575439764635901	4.61719139079493	4.69139203064542	4.5252754718280395	4.334097886147	4.25521595741512	4.845524657544289	4.48055232802662	4.40661208801438	3.85298881296641	4.40040839487435	4.32494279458511	4.68177717377478	4.16276894515248	4.49062556973988	4.44730740427226	4.61956187562541	4.711198404554571	3.51442802020204	4.84700205984178	4.522311582457379	4.35881738569873	4.459628811778019
MT1E	5.071732742901889	4.72557303257529	6.116559773734361	7.29475215218336	8.45248020329188	7.03939771002488	6.75019100117671	6.69333844373858	5.322474643910629	6.053227763242849	5.6184268155730095	5.4039988427046906	4.9858869984106295	5.22956359271898	6.3858126400420705	6.6477844910299195	8.59683778023366	3.6296613459840796	8.610591970577989	6.2029714194884	7.1137383662439	7.01578469540063	5.22256619782004	7.254161354464671	6.06001687793236	7.29518481778553	5.45818586149364	6.4371800553931795	6.42932845936341	8.0959418347172	8.25481848566772	5.84280291643278	6.50563686881189	5.890994404321001	6.54459073774579	7.614293455360099	7.1163587486571505	6.06775266064095	5.71221153600989	6.542358229379901	4.8570885368285	7.86664917758137	6.904159618008849
MTCH2	6.15715051650469	5.716210049537411	5.64485244363756	6.076087635431009	7.20007717931306	6.2599309249274695	6.09656300447974	6.36428948544074	6.47411855748883	6.395116626780549	6.0878885112179	6.28833621491055	6.16189698620277	4.64655261635674	6.3775911601687	6.676516516284879	6.69266467505563	5.6638987952707005	7.41585285898839	6.5586065385667895	6.79738881790726	6.470939549770019	6.35865506469972	6.8209456704596905	6.21603658020886	7.05040303238402	6.99545924345179	6.75171225924451	6.5137493645921305	6.26818070199776	7.12439535755129	6.66456225341626	7.05935616158862	6.4251468030108	6.47554195112913	6.3109877759083295	6.68148745387743	7.17674062685024	5.6297819971572105	6.7602278409147205	6.561925716688981	6.39426451689906	6.56619600990386
MTIF2	4.67445257715345	4.03821802872176	3.88740808665619	4.0977108350024904	5.08197863407819	4.71865604475244	4.481586959239441	4.4059534910749605	4.70623382713301	4.829334355734559	4.13767561772334	4.89002148017533	4.9679397187705305	2.8751943055804903	4.24251083612542	5.60452235893687	5.477419478709231	4.21839524845569	5.0832805656446105	4.95349974803064	4.830038460388139	4.96014596096801	5.1116509475458205	5.04576822755331	4.84003121055432	5.07972661016999	5.70772297273267	5.22851412960197	4.98155262776202	3.97667964086191	4.57156309340976	5.32196181899217	4.97234383547819	4.97688442654496	5.05842404024351	4.66364330786362	5.22755344689356	5.0092987389434	4.62858997199937	5.22086990184856	4.87259664936001	5.287846074760889	4.67273745957805
MTL5	0.614928181777165	-0.548790015783909	-0.47268965133975605	-0.37349616075089	0.256337040292586	0.549518202714711	-0.414439551280595	-0.18167442993203198	0.252581851851042	0.9518924071647871	-0.643281413818809	0.7404148949204001	1.10562307922996	-0.9158756790415451	0.369158674172823	0.7426658358221041	1.7862596580666201	-0.098528780382482	0.34829400995394394	0.5802211892126921	0.18190006033961198	0.5113163691428829	1.12455502533453	-0.012181230927875	0.753535660342778	0.212459210678378	0.880565188433208	1.27506608125176	1.1899614376323702	-0.207324865211107	0.00427391462518576	0.5028835071246971	0.30703866748674796	0.8965934956624391	0.4627530600891121	0.20101726345037899	0.0725913736202141	0.163951735810222	-0.224379767024989	0.932288507605897	0.509099111334641	0.33462308998841805	-0.263431773467581
MTM1	4.71583930789904	3.8865852800722402	2.9611959633707596	4.25269219139384	4.23845140926512	4.46110179617176	3.88034064147975	3.6999465615376903	4.00350326927087	3.9962113672950297	3.0203256724649705	4.5923290360772695	4.18874633019142	1.5994426977283502	4.000415077209279	4.635015312567769	5.53600473936949	3.97783243699779	4.02954189956696	4.32404155025738	3.73529201492252	4.587865539973481	4.4994716751112005	4.290039532286101	3.7950285763942597	4.0223129171715994	5.09220886213447	4.82070502182007	4.11543055734436	3.3933552310994797	3.9046520533743503	4.81206719144119	3.8059440345388698	4.59563245373938	4.27865047639691	4.572590470152679	3.8669914277069197	4.450920686311191	4.0083389932385804	4.38620641988471	4.223170270109271	4.468873146959741	4.02597756361824
MTMR11	5.101546160376531	4.446123939506969	2.99479824010643	5.8711164497999295	6.36126790867909	6.09235573606933	5.401642432987731	5.71398545130409	6.02515378188327	4.72329459271673	6.11878950284689	4.875504964926651	5.36953287243685	4.6696774092556605	4.48088630175161	6.062643526795879	6.82285323532174	5.44638960290985	5.89965421684222	5.25296804516173	5.80084488294132	4.46252767149533	4.6347277319128	6.2786892630874	4.39188408851586	5.68628075755028	5.7822049874851205	5.331861434455639	5.93788115216759	5.69446734240957	5.713496335288969	5.5823923044402095	6.400288088434889	5.527692391744549	4.98871305030071	5.98158776427593	5.53738600653999	6.41865388479335	4.35509915523388	4.7790702417696505	5.454988239738389	5.7029278407851605	6.97351862098857
MTMR8	-0.40354622228084297	0.0503922525450333	-0.663833314310269	-0.379749504327727	-0.115710796052579	0.637008246219192	-0.674209316660324	-0.292312935323153	-0.145571720498317	0.0629509218076599	-0.532180233386294	0.499824616555914	-0.133553536093159	-0.54950576720412	-0.265988673491091	0.785908966237414	0.71445411555969	0.39978185575623604	-0.8115022699311121	-0.075260636690775	-0.485739441998294	-0.5075552292238179	0.600610356756666	0.46755304424461996	0.211816290036924	-0.349978614216288	-0.00812301251839298	-0.005212180877908979	-0.17492321292057197	-0.6765824469720501	-0.813991732606407	0.8434238678903391	-0.514641252482524	0.40779063320482395	-0.319793970419075	0.229613617901297	-0.22530386626285698	-0.059971031306649	-0.762655733586351	-0.00113641497016803	0.161132114321344	0.533144445881634	-0.661908809316276
MTX2	5.3226776682685	5.38465056832479	5.0245413864827695	4.90941835685363	5.256560635681769	5.32409763818338	5.2334934625740095	4.92044702140388	5.689602540718581	5.6290249128104906	4.708503456072941	5.446276417025981	5.23700075679763	3.0261521257926898	5.3838493711951605	5.51460315805932	5.76194575022588	5.16820232589375	5.551010469241871	5.44127937561003	5.6136726712449905	5.81356850198173	5.546582511284179	5.2367189006249495	4.880701086623531	4.95280701132774	5.8507645122493805	5.7217650872795	5.34312207244606	4.80327714812623	5.5318300642203795	5.852441354741889	5.34465250878921	5.69295140494327	5.58603505188264	5.46811295087561	5.38150723674006	5.33629454605463	5.20537261241555	5.75273708923546	5.792161547164941	5.32803712738034	4.94407282726163
