Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
BPHL	6.411561544	6.735594344	6.982749052999999	7.045400898	7.204806037999999	7.070521437000001	7.072424428	6.832294264	6.953860828	6.9248069779999994	6.75747913	6.890409203	6.246358033	6.616285215	7.424312015	7.254370528	7.611807397000001	6.7294774010000005	6.950980226	6.987081037	7.05537595	7.199536062999999	6.914081059
DSP	9.116402346000001	9.600414646	10.27658719	10.02284256	9.793770777999999	10.02444865	10.02526463	9.786333747999999	9.853581501	9.741836647000001	9.894900544	9.126610271	8.582135778	10.17551879	10.09938939	9.850399089	9.909852625	9.697665327000001	9.936959932999999	9.917487994	10.11690725	10.2680035	10.09826698
GCNT2	5.036231141	6.104352722000001	5.836478139	5.391993338	5.6162971079999995	5.849812531	5.186036688	5.115445678	5.3976714999999995	5.3705720789999996	5.195358389	5.912792509	4.96978401	5.576036909	5.349776871	4.601808978999999	6.272775421	5.531075615	5.582169552000001	5.245767243	6.285819009	5.37340511	5.347714624
TMEM14B	9.900570098	9.378226845	9.667840168	9.616284542	9.846124865	9.905085438	9.958842339	9.787324008999999	9.342565875	9.633625973	9.775381108	9.646374567999999	9.658422015	9.640510843	9.663367324	9.786156338	9.793438798	9.75551374	9.725045104	9.919504314	9.711757809	9.61383071	9.759827854
KDM1B	8.268404075	8.607652921	8.825710848	8.554243967	8.455273032000001	8.804706417	8.831817603	8.732622694	8.241917852	8.1501196	8.20807119	8.373524858	7.56779295	8.816539472	8.949750406	8.927330927	9.207963096	8.607581136	8.537319607	8.517541925	9.069084553	8.974590077	8.517856058
ALDH5A1	6.41824755	6.31473245	5.759726993999999	6.157356805	6.683491335	6.196206931	6.167338971	6.11826197	5.982594574	6.318338689	6.38785904	6.2236011	5.859034236	6.318409169	6.1051143560000005	6.487121556	5.998393906	6.209283195	6.390263307000001	6.672850662999999	6.378318805	6.12075583	6.726251115
ACOT13	9.389841764	9.278011101	9.624109255	9.455947612000001	9.798971369	9.552571073	9.660693852	8.982171522	9.193763563	9.543518874	9.421991342	9.279452597	8.719120452	9.767408484	8.862916156	9.460979382	9.234523494	9.474541598	9.297767528	9.866806521	9.886813849	9.451642643	9.595345591000001
GMNN	6.712115527999999	6.774128707000001	7.00791251	7.171245224	7.06621946	6.86106475	6.961191157999999	6.1108409020000005	6.60082363	6.886532655	6.897110091	6.830903352000001	6.14527854	6.735415852	6.7547845639999995	6.347462415	6.6670570620000005	6.882346579	6.4262970070000005	7.005441403	7.61446947	6.916421737	6.960570377000001
ZSCAN16	5.6147174820000005	5.986246031	5.495436765	5.692201184	5.600829414	5.795545564	5.466368393	5.347763547	5.485034875	5.551213989	5.308623306	5.943245339	5.418007247	5.787335767999999	5.513042627000001	5.673138455	5.742437426	5.474101015	5.71340036	5.584324992000001	6.192579981000001	5.380625672000001	5.804477782999999
RPP21	8.119002837	8.092480692	8.352388464	8.450939122000001	8.378687247	8.252279815	8.27466266	8.164046369	8.354841093	8.196296546000001	8.347574603	7.992241418	8.036039427	8.052319286	8.336698593	8.280436632	8.300343202999999	8.059016136	8.145773747	8.271045347000001	8.509378279	8.144413037	8.3185606
DDR1	8.664681211	9.59687731	10.03015791	9.747818362	9.709175442000001	9.158277614	9.553780673	9.552666401	9.934501561	9.637001903	9.757280025	8.94306725	8.564424796	9.67943038	9.809996907	9.936384263999999	9.586540324	9.292338485	9.687494331	9.911145083	9.68808166	9.766664978	10.08982221
MRPS18B	8.593424521000001	8.642630823	8.889508605	8.742523981	8.914848967000001	8.799105598999999	8.455695198999999	8.306620237	8.553434188999999	8.623700904	8.768470778	8.786381313	8.629531386	8.662703684	8.885094103	8.742382839	8.658274253	8.554590023	8.618244114	8.855676628	8.946539287	8.743198246	8.785120963999999
ATAT1	6.216400996	6.402028124	6.428481195	6.350683489	6.1893869310000005	6.312163797999999	6.361558314	6.36465808	6.564435379	6.188384501	6.68201772	6.195000112000001	6.2109211460000004	6.359989045	6.893456707	6.5206182010000004	6.420007997000001	6.224110193	6.327815209	6.463106487	6.62503367	6.436232177999999	6.719308283999999
C6orf136	7.325167772	7.76241428	7.965158605	7.9677675070000005	7.7758110910000005	7.771142547	7.709135992	8.001898814	8.144558361	7.685813127	7.889098491	7.428209231	7.341641247	7.763192506	8.170582055	7.951574377999999	7.889080011	7.590042512999999	7.738590087	7.985744847	8.138001593	7.960590967999999	7.937251589
MAPK13	8.661493902	9.246519538	9.683281109	9.681215781	9.543612088	9.056093572	9.46965995	9.259002434	9.42458087	9.408872483	9.124981565	8.965234011	8.386882637000001	9.266848721	9.715208771	9.285392059	9.522502513	9.0983743	9.314436651	9.706175063	9.898459404	9.508730164	9.500086438
BRPF3	7.894074098	8.300587727	8.440100032	8.425107928	8.160315854	7.95487272	8.079167685	8.222079969	8.190850097	8.318405445	8.416714043999999	7.85843363	8.06035274	8.080656206	8.336400181	8.084492782	7.851047192999999	7.937006915	8.040412809	8.354163948	8.63115618	8.416372456	8.668481107
COX6A1	10.84781494	10.55134238	10.88434643	10.74091808	10.95710727	10.87423189	10.90615295	10.51085952	10.70074449	10.790505699999999	10.69558482	10.60239021	10.42951887	10.73646015	11.00947738	10.70190205	10.96737175	10.63819382	10.74372903	10.8958537	11.42202228	10.89282794	10.89054725
FOXP4	7.595806996	8.185940084	8.172416979	8.264248007	7.950027648	7.990290797999999	7.875842512	8.456956323	8.252100759	8.193243196000001	8.26069719	7.852255841	7.869202318999999	8.165381487000001	8.340073927999999	8.015555934	7.941697796000001	8.111786781000001	7.948311617000001	8.199052531	7.813606929	8.27790259	8.206836857999999
KLC4	6.994815566000001	7.643838908999999	7.9175978	7.956649381	7.81193986	7.471893351	7.7842671039999995	7.397361543	7.686556842999999	7.487229283	7.695594911000001	7.196332871	7.0886609620000005	7.476730632000001	7.913496369	7.629216526	7.727589482999999	7.540133716000001	7.258538575	7.615421072999999	7.719228579	7.591921421	7.776066207
MAD2L1BP	8.093619048999999	8.396814321	8.495540702000001	8.038679915	8.272222268	8.470836587	8.176756159	7.999157899	8.359863612	8.186319662	8.40821207	8.105508769	7.9241610929999995	8.29084346	8.187821573999999	8.345793963	8.31439184	8.112144369	8.348548386000001	8.242697303	8.450111388	8.446761751	8.46202129
TMEM63B	8.099023969	8.84012759	9.276800425	8.956798335	8.863999912999999	8.694762661	8.931174299	8.821592897999999	8.865465494	8.665297853	8.800564225	8.294652157	8.024724917	9.010971941000001	9.130380458	9.110516445	9.065571774	8.865953816000001	8.911868028999999	8.877034412	8.940158182000001	9.368042666000001	8.963440732
MEP1A	8.686235162000001	9.350287993	10.07549792	10.18214926	9.320891699	9.191915257	10.29327742	10.055925	10.39157151	9.589957964	9.787308962000001	9.367451812999999	8.503858122	10.22538824	10.30887226	10.8137265	11.24484446	9.223535407	10.09347253	10.17342233	9.845742612999999	11.06388498	9.537086253
CD2AP	9.897242789	10.47576546	10.79155928	10.58356234	10.47822946	10.59148377	10.57885222	10.42872206	10.4266351	10.33252094	10.1253031	10.17481538	9.634744149	10.69473631	10.59838082	10.67518801	10.92751929	10.40464565	10.40080232	10.11883623	10.6669195	10.92021645	10.66860413
PAQR8	8.096205712	9.482365336	9.65930206	9.556569083	8.798359861	8.754901261	9.186866707	8.951852959	9.692356261	9.082405547999999	9.512270518	8.617786245	8.218315641	9.366700401000001	9.424242293999999	9.319176778	9.080451764	9.175900662	8.81650334	9.558028149	9.340488533	9.614717369	9.459937847
LRRC1	7.500227247000001	8.558311049	8.771017179	8.41940616	8.41382094	8.642564944	8.675281068	8.669582333	8.622047685	8.199876893999999	8.125765017	8.006261352000001	7.587824661	8.626487753	8.812671172	9.142721286	8.937979437000001	8.143555888	8.53237067	8.379347825	8.764772601	8.884356122	8.435767277
SH3BGRL2	8.776133895	9.769746961000001	10.15975588	9.988225878	10.06564934	9.570703932	9.702163277	9.361982582000001	9.836991486	10.03787903	9.829577485	9.183161487000001	8.646190073	9.860635103	9.948835505	9.886152587	9.841679318999999	9.189332482000001	9.683900132	10.27349669	10.33373435	10.33831951	10.21847233
BCKDHB	7.504659473999999	7.9191248320000005	8.31855467	8.229692666	8.246265095	8.056912189	8.180442029	8.175054713	7.891259356	8.041030933	7.726404342	7.996002319	7.48261682	8.501067803	8.594265937000001	8.559288624	8.133425717	7.919699337000001	8.217249091000001	8.330454925	8.540638182999999	8.899126117	8.331967004
SLC35A1	6.829157522999999	7.292532978	7.629007915	7.702813031	7.89819505	7.9058304260000005	7.669095371	7.110293248	7.259466287	7.656409151	7.335387901	7.232193854	6.573748644	7.855278361	7.684951572	7.908569452999999	7.802010625	7.301860789	7.764325747999999	7.331867806	8.097516997	8.114703935	7.838171174
C6orf203	5.88834611	6.359165892999999	6.6335705460000005	6.653788112000001	6.347491882000001	6.68065226	6.674528498	6.494714738	6.559298311	6.265524199	6.446700677999999	6.206273931	5.730621984	6.3084562470000005	6.903123159	6.6351098529999994	6.516694446	6.486851221	6.619678974	6.310023177000001	6.517172446	6.4744184360000006	6.604983317
SMPD2	8.218280604	8.247333454	8.505725434	8.731180312000001	8.52959474	8.541395499	8.151181797000001	8.074822218	8.591831619	8.314184642	8.434977606	8.365063678	8.023363677	8.874330306000001	8.943010446	8.643197497000001	8.502703993999999	8.33413018	8.616119048	8.632616644	8.564099355	8.662366967999999	8.501725199
PKIB	6.328776126	6.862138261	7.57376251	7.016570281	6.56666588	6.417111065	7.288314269	6.882189084	7.304946867999999	6.736048945	7.133929083	6.449997705	6.321970058	7.441093532000001	7.34732291	7.556611179	7.287535413	6.39750491	7.186139484	7.360429582	7.712784636	6.911032773	7.558085271
AKAP7	5.277521958	5.500141523	5.754104985	5.670684447999999	5.798099855	5.710556958	5.743427041	4.8722592	5.325476613999999	5.3777469710000005	5.608608466000001	5.553934262	5.073863058	5.411457197000001	5.7806658120000005	5.645858274	5.8362441789999995	5.456479755	5.1644665839999995	5.443525731	5.911374706	5.392587721	5.788145288
ENPP3	7.35918453	7.40275655	7.948503586	7.91230133	8.261315762999999	6.4477723639999995	8.268772274	7.066718582000001	8.105373207000001	7.662253626	8.280021824	7.014597397	7.397594213	8.319911049	6.67551389	8.898813737000001	7.415301812	7.392763002000001	6.77914062	8.496955296	8.893621401	8.418592426	8.576684663
ENPP1	6.575899385	7.641694028	7.767873372	7.305639158	7.256171392000001	7.3495213779999995	7.6970349979999995	7.897115078	8.050849372	7.839304817	7.17862428	7.2484495220000005	7.0527043560000005	8.274539537	7.584970871	8.143968572	8.073468395	7.201645646	7.283386975	7.605648949	7.545554175	8.042158322999999	7.4099569679999995
MYB	7.812187002000001	8.857170623	9.297822932	9.097699588	9.503571981	8.726340309	9.093420305	8.129829013	8.696568677	8.847207634	9.084016972	8.540944254	7.43913274	8.82401701	9.035466818	8.648939561	8.946715966000001	8.480080779	8.437921188999999	9.123388596	9.360644041	8.911906511	9.386928408
PEX7	6.471499217000001	6.558253002000001	6.98240439	6.832716597	6.93564545	7.138604449	6.8174753589999995	6.684611662999999	6.743823723999999	6.709703747000001	6.787690972999999	6.3788834020000005	6.300600434	6.876239452999999	7.335031547000001	7.099823085	7.11587521	6.836823954	6.919471854	6.87003711	6.989996077000001	7.047542654	6.646298092
HEBP2	10.306840199999998	10.49666437	10.88176718	10.52333283	10.77120714	10.655316599999999	11.01398777	10.65602272	10.70151101	10.55732007	10.72008996	10.42645045	10.24617926	10.82451879	10.72459556	10.63947706	10.78275311	10.75773049	10.54686574	10.77918351	10.4359243	10.90587476	10.87873386
RAB32	7.475806396	8.063876424	8.239670632000001	8.026277576	8.140983567000001	7.852811125	8.11170704	7.753210729	7.948267765	8.075871467999999	8.12766567	7.7572826710000005	7.470729614	7.98602368	7.8497179610000005	7.864171311000001	7.7426772360000005	7.801872127	7.77836694	8.099175382	8.065567172	7.92004413	7.979088898
SLC22A23	7.413684996000001	8.192655827000001	8.4955013	8.472532691	8.509858588	7.745892676	7.989319307000001	8.056893342	8.596669998	8.289712309	8.609846382	7.5873935470000005	7.4098583289999995	8.148467893	8.534526714	8.461858347	8.256619602	7.726682375	7.9942750479999996	8.498769973	8.390738905	8.161266612999999	8.665401306
ECI2	7.512786147000001	7.336033041	7.825672325	7.905259737000001	8.199496972999999	7.831919247	8.047910368	7.5964320579999995	7.526786479	7.602455461	7.57873742	7.667273455	7.503736225	7.761348022000001	8.042061776	7.9890929239999995	7.5905180660000005	7.70133428	7.820783727999999	8.087557853	8.488303291	7.541266923999999	8.205189487
SLC35B3	7.039019931	7.29783902	7.690169168	7.530226167	7.78312224	7.353132419	7.359644747999999	7.104193051	7.185354574	7.415281565	7.370811503	7.27645571	6.750843636	7.480314046	7.901240257	7.495842587	7.623831714	7.28987466	7.372139452000001	7.489614638	7.8900898260000005	7.7107185860000005	7.832721811
TPMT	8.52549082	9.062670543	9.458318493	8.972829427	8.776235522	9.434657494	9.263638712	8.967592771	8.897837426	8.688984875	8.572997722	8.811973266	7.996494436	9.241562953999999	9.299900552	9.083813492	9.769041497	9.056524272999999	9.070671286	8.749845905	9.503113601	9.424304197	9.157408619
MBOAT1	9.010648126	9.820141168	10.33127808	10.02286304	10.04611617	10.06555665	9.942974573999999	9.184521717	9.575213533	9.536085802	9.926890357000001	9.10724358	8.381106042	9.895236889	9.772589738999999	9.430764922	9.770145752000001	9.731162284	9.384099827	9.90406254	10.35714429	9.791768215	10.15886928
TDP2	8.567585592999999	9.549609957000001	9.680596249	9.395025588	8.981011931	8.934817284	9.421577427999999	8.903841494	9.055954279	9.120739537999999	9.453168255	8.982624949	8.277822585	9.382388138	9.200602165	9.092006219	9.184076422	9.210670302999999	8.878502908	9.641200205	9.963405717	9.662424017000001	9.384683376
ZNF311	4.839606709	5.102057715	5.283411845	5.061853376	5.623946665	5.270504218999999	5.061628123999999	4.9547832839999995	5.3758835320000005	4.9443622110000005	5.1541343610000006	4.768000427	5.223839838	5.086707539	5.387806332	5.488641137	5.26740551	5.261558671	4.958408988	5.508010166	5.709564301	4.760519564	5.545861679
TRIM31	8.819183908	8.576516524	9.963957658	9.258919074	9.681204734	9.590890585	10.42804818	9.757255606000001	10.4603394	9.454916614	8.91484176	8.621174912999999	9.337865904	10.08795224	10.32888334	10.76260203	10.12316864	9.733002595	10.47223742	9.298737196	9.555554558999999	11.00083628	9.784967959
CCHCR1	6.364617341000001	6.79896959	6.865342585	6.786639751	6.83520607	6.571492042	6.705969067000001	6.477090844	6.847287074	6.823895863	6.867348692	6.503343172999999	6.529026087	6.729268376	6.737132717000001	6.333593512	6.465178012999999	6.753346938	6.556931532999999	6.963055431	7.0115877929999995	6.5292277389999995	6.8743610770000005
BAK1	9.352230573	9.651421935	9.959950389	9.382092564	9.339180058	9.927650575	9.521113359	9.94258314	10.05346027	9.547076562	9.605939276	9.343938902	9.093719458999999	9.089885074	9.897004534	10.32737447	10.19656956	9.440626267	9.769009706	9.447569466000001	10.358937	9.73256556	9.120460806
SRPK1	9.461314319	9.423858127	9.665652642000001	9.396613796	9.875541641	9.860789855	9.662157772	9.607579895	9.291895478999999	9.620210651	9.521899197	9.532635225	9.081636866	9.638451492	9.633139138999999	9.466644707999999	9.81125591	9.568730149	9.586687716	9.444567047	9.901408853	9.60116935	9.693817445
C6orf222	6.349135824	6.83675838	7.109739807	7.152364538	6.808549167000001	6.407208757	6.709152088	7.26132509	7.358251712	7.409547484	7.298327059	6.577746897999999	6.470097421	7.040357454	7.10075408	7.437328685	7.664996995	7.032654331	6.861923471	7.240900487	6.974770705	7.272158325	7.340495732000001
STK38	9.294682723	9.505655662999999	9.746841082000001	9.690655676	9.508169672000001	9.496899602000001	9.651044025	9.406286115	9.497250793	9.52601584	9.510569817999999	9.317094725	9.021306697	9.639786491	9.718396685	9.664556549	9.634864215	9.548747489	9.421838064	9.682531309	9.839870104	9.891015844	9.565960288
KCNK5	8.271093805	7.463458267999999	7.721580177000001	7.707241475	7.527990212000001	8.123106743	7.563926136	7.996443145	7.754558277	7.339514728999999	7.752164193	7.0535076629999995	6.7207442120000005	7.608889965	8.583058657999999	8.206936991000001	8.053322706	7.6661278710000005	8.453785307	7.51816736	8.119052879	8.21472969	8.069872731
C6orf132	8.706444164	9.009990199	9.447472105	9.023674501	8.928372347	9.058155102999999	9.130642199	9.391572038	9.33849416	9.141490696	8.950847041	8.764569641	8.911093868	9.023810687000001	9.084851685	9.149742314	9.090695081	8.999446798	9.182356312000001	9.038131635	8.886571352999999	8.952295927	9.128473154
C6orf132	8.364327455	8.795468177	9.395233265	8.730753295	8.881235253	9.294353194	9.24659521	9.557980254	9.229213123	8.97156662	8.927512235	8.432138014	8.00860797	9.234605353	9.566328168	9.272089109	9.419750759	8.999060411	9.311566789	8.97292888	8.98771801	9.352310329	9.235878963
MRPL2	7.08482282	7.298257828	7.572382199	7.529192941	7.5626690089999995	7.134277465	7.315284749	7.400797762000001	7.463910716	7.340240897999999	7.650601269	7.250697286	7.264544683	7.278859473	7.543131321000001	7.442579337000001	7.171157705	7.491204033	7.4807686339999995	7.3417667810000005	7.622872019	7.462840849	7.5730146
MRPS18A	9.327237667	9.30447318	9.749057271	9.655482246	9.646116553999999	9.742690495	9.687894416	9.384242409	9.514086758	9.577218702	9.80306382	9.441407407	9.321962766	9.7032466	9.80680929	9.549850341	9.706722172000001	9.555714277	9.691624581000001	9.613234841	9.757669561	9.902197061	9.827362767
MRPL14	7.890392874	7.98931047	8.344875465	8.187926507	8.248013104	8.004832692	7.9362759689999995	8.152741604	8.190073173	8.05467635	8.116156415	7.930566089	8.028582614	8.171941521	8.346298111	8.14369943	8.256630255	7.954007317	8.019160399	8.334846246	8.593639024	8.306858972999999	8.206711534
CLIC5	7.6684645520000005	8.598069997	8.620686318999999	8.464028295	8.190412931000001	8.335034001	8.538520152	8.852597609	8.685418882	8.68291756	8.387125945	7.905313639	7.6003224220000005	8.765084426	8.625151536	9.049504263	8.601224562	8.279558583	8.234835554	8.547456467	8.91716891	9.1980511	8.569509023
SLC17A5	8.519640092000001	8.573529429	9.128716365	9.111548181	9.228583564	8.785876966	9.263835392999999	8.58999704	8.667865716	8.844712372	8.622091935	8.524108488	8.296034827	9.284373414	9.183397317999999	8.936733808	9.405099383	8.679040723	8.950173993	9.007768998	9.263783396000001	9.634716014	9.198788228
COX7A2	9.919265069	9.693309773	10.10708902	9.903374291	10.37382113	10.33448362	10.0861325	9.364857488	9.733675118999999	9.968354524	9.728487302000001	9.803362748	9.314921596	10.12442569	10.30771251	9.983567385	10.44482066	9.811679057000001	9.904290353	10.23638681	10.76673119	10.30313886	10.06693352
NDUFAF4	7.398361939	7.00384539	7.270272225	7.488497843999999	7.38514936	7.412002772	7.356096482000001	7.039257778	6.869988837	7.449788068999999	7.2664277	7.4565545779999995	7.1759846970000005	7.419347133	7.669407271	7.233826782	7.277145057	7.239373312000001	7.5475227160000005	7.468074604	8.068312183	7.499307848	7.853811906000001
COQ3	5.308969584	5.6087014029999995	6.238419464	5.599250802	6.320249392999999	6.022023849	5.916912152999999	5.572594649	5.3344793919999995	5.549043381000001	5.537201216000001	5.770519731	5.332693021	5.661239339	5.982142617	5.575101328	6.085392061	5.9222590020000005	5.754508122000001	5.4814913910000005	6.355191782	6.1000514379999995	6.064427014
PREP	8.473012536	8.552949182	9.057121647999999	8.975053417	9.134974132	9.129760951	8.978970063	8.883564256	8.754234992999999	9.054791759	8.584228751	8.570798301	8.100389968	9.169991347	9.49933863	9.159279922	9.215701842	8.792182516	9.033525841	8.782367492	9.456243355	9.241317966	9.036413773
RTN4IP1	6.106162424	6.340023249	6.36125014	6.384983424	6.71693205	6.273955484	6.375425151	6.117111344	6.129606112	6.27420637	6.381355475	6.442056472999999	5.954065731	6.281859157	6.566883586	6.330517156	6.713138429	6.1009359420000004	6.284048866	6.452255319	6.966778877	6.384112478	6.486812931
BEND3	6.921030421	6.939711201000001	7.37764968	7.1810409129999995	7.3964283989999995	7.062043502000001	7.235785785	7.110420861000001	7.424544479	7.221203876000001	7.226853871	6.887736487000001	6.880648398	7.132260137	7.2310635229999995	7.181152105	7.104841225	7.1897846020000005	7.008621305	7.4805726660000005	7.451066568	7.091232466	7.454093294
PDSS2	6.376994282999999	6.575200489	6.620649632	6.705807011	6.99380601	6.632387999	6.439490922	6.235869762999999	6.224978637	6.5424503739999995	6.386643234	6.4874639720000005	5.956929464	6.68378547	6.928398464	6.645023547999999	6.88163034	6.396712821	6.701311856	6.297606064	7.331974246000001	6.647945172999999	6.771418338999999
TRAF3IP2	8.021502072999999	8.367531931	8.558588872	8.30434965	8.502075703	8.130312108	8.425087049	8.144138531	8.436024854	8.355522357	8.066919233	8.366682662	8.192642434	8.367436215	8.354758922	8.307797126	8.575136076	8.271994252999999	8.44040842	8.453808411	8.688409227000001	8.483193353999999	8.424546529
ECHDC1	8.778464701	8.511608019	8.793115277	8.493322257	9.291263179	9.000120899	8.919606783999999	8.283379485	7.786033066	8.600558586	8.453959209	9.025551554	8.34222784	8.843109068	8.40940777	8.661624047	8.967672798999999	8.737310894	9.424063106	8.514477135	9.676575439	8.628139679	9.236709266
PTPRK	8.747194307000001	9.089506409	9.561031624	9.414742261	9.540525385	9.292974666000001	9.384283783999999	8.832228097	9.025244515	9.270704956	9.095512118	8.852745702	8.353259515	9.435157352000001	9.390383107	9.285518351	9.358428129	8.987171008999999	9.192223272	9.003740585	9.483312939	9.521282927	9.442841013999999
OR2A7	6.711384876	8.072847829	7.580957432999999	7.4653242639999995	7.351735637999999	5.981834384	6.242692797	7.936563809	7.882848434	7.976019084	6.347463631	6.492662732	6.831758371	8.182414662000001	8.703413803	8.213750207999999	4.965514282	6.910071014	7.2658077389999995	6.267809247000001	6.456261657000001	8.44258693	8.100535463
IL20RA	6.133573406	6.557585700000001	8.104472544	7.1039672739999995	6.910040537	7.401542042000001	7.4850165660000005	6.619808357999999	7.058172943	7.167288737000001	7.152486163	6.138907187999999	6.114183327999999	7.0790208329999995	7.233911312	7.385178198999999	7.562185467000001	6.94994984	7.071595747999999	7.111539425	7.48422611	7.370634732	7.122815991
NHSL1	7.307676659	8.817483362	9.028873098	9.025768825	8.668166301	8.571133463999999	8.677150343	8.738003068	9.023428826	8.192514064	8.554023407999999	7.710765768	7.582404342999999	8.567777054	9.11123041	8.912809134	9.215472715	8.11460847	8.260698769	8.666611935	8.688902197	8.98421417	8.795657425
TFB1M	7.05896215	6.858056427999999	6.998608505	7.466829884	7.303135237999999	7.281598703999999	7.228210689	6.88246954	6.667741113	6.786105176	6.713404241	7.385502501	6.526905967	7.350299325	7.45360636	7.368917238	7.269433198	7.390524151	7.413537031000001	6.828067608	7.593019135	6.870286352000001	7.139699352
RSPH3	6.988830716	7.392838452	7.745516257	7.552554539	7.558395955	7.401819861	7.6287583439999995	7.457544454	7.47449481	7.59662496	7.463039115	7.185371967000001	7.191661991	7.6615414170000005	7.757211345	7.759117723999999	7.022414211	7.431162177999999	7.44800297	7.370150064	7.784482188999999	7.9959322120000005	7.869991095
SFT2D1	8.484623174	8.397916518999999	8.45967325	8.353731721	8.630514103	8.840300695	8.578566181000001	8.058054499999999	8.079672764	8.516020506	8.136132358	8.518632627	7.751265872	8.667280061	8.656205855	8.494557033	8.799373528	8.269955615	8.353336791	8.307609405	8.757568855	8.558362203	8.574058053
HEATR2	7.957957535	8.281085298999999	8.709313663	8.598057272	8.516137762	8.395712588	8.417292278	8.187403576	8.363219875	8.574981611	8.551732431	7.915287482999999	8.051897282999999	8.524662345	8.739719227	8.231167409	8.260346452	8.306937245	8.414726521	8.500179947000001	8.625950807	8.604924065	8.418608895
LFNG	7.455646667000001	7.494054384	7.844866831	7.786474144	7.480905919	7.077974198	7.590194003	7.1839616710000005	7.669437332	7.367829171	7.529994877999999	7.349382477000001	7.333077532000001	7.320226665	7.575904577	7.538168917	7.43725324	7.186502083	7.077766116	7.756854152000001	7.3316569529999995	7.07759826	8.027512731
AIMP2	7.948333096	8.161659963	8.602089655	8.484040693999999	8.623526771	8.086844057	8.269826669	8.367678026	8.359634025	8.245966811	8.549697021	8.248021648	7.69038404	8.386216815	8.772106831	8.452291144	8.532944067999999	8.389317943	8.431765507	8.434509627999999	8.821137704	8.581026875	8.487861618
SCIN	6.521441212999999	7.798406933	7.7625179929999994	7.564989317	7.227259272	7.176283499	7.402073678	7.708893698	7.403248595	7.146306856	6.908718507000001	6.504119589	6.058529535	7.437238633	7.8403273989999995	7.689947227	7.760576007	7.073134277	7.02196897	7.165151282	7.885072033999999	8.049909024	7.544789962
BZW2	8.194822969	7.955038269	8.277518979	8.207789176	8.542484972	8.426570739	8.218805173	8.050689646	7.877680117000001	8.275590153	8.316093945	8.231792327	7.936839104	8.169521512000001	8.584402531	8.263763915	8.356595967999999	8.27292702	8.649998259	8.217288737999999	8.713033097	8.236906295	8.486586482
TSPAN13	8.904778478999999	9.4426521	9.715420051	9.664249785	10.2090712	9.309655645	9.361207429	8.962448249	9.197556273	9.557201674	9.672398364	9.381751258	8.710008463	9.59139782	9.807123562000001	9.240160254	9.291460346000001	9.256670562	9.334646874	9.517601874	9.850947841	9.777794383	9.829986876
ZNRF2	8.790484824	8.989421873	9.102528093	9.163556167000001	9.069256025	8.928450966	9.048322395	8.909739299	9.020106921	9.102022782	8.860322802	8.712829652	8.849969592999999	9.135916533	9.035809102	8.81059105	8.872303357	8.95521533	9.083158235	9.154872949	9.068101226	9.003938182	9.133557886
AVL9	7.67876485	8.025745511	8.478940782999999	8.214972567	8.25468337	8.343549549	8.289988604	7.9336709370000005	7.814902577000001	8.088199467	7.7908761339999995	7.947137679	7.367338226	8.275226958	8.201732531000001	8.317039918999999	8.404646425	8.201357885	8.112543387	7.997255213	8.461611212000001	8.316816946	8.123484586
GBAS	8.666971384	8.542212888	8.780325095	8.758119294	9.166974892999999	8.907297976	9.130915044	8.692182662999999	8.257929021	8.670449763999999	8.601629009	8.583478674	8.375820046	8.84643662	8.531533407000001	8.508621976	8.97655381	8.896320115	8.911484703	8.772074605	8.916791819	8.791933513	8.903939568
ASL	8.2297506	8.62374343	9.297245571	9.01107042	9.048107497	8.74748168	8.94391966	8.566056942000001	8.883972871000001	8.639803159	8.86678068	8.389619918	8.074557172999999	8.754657867999999	9.045090221	8.853490033	9.006485142999999	8.615283098999999	8.82152293	8.869712155	9.010633785	9.072476931	8.893559655
MDH2	10.8400883	10.84103026	11.22135745	11.03629722	11.21547449	11.26198054	10.87025493	10.70380116	10.86870417	11.15516473	11.21425745	10.86407361	10.66022042	10.907484199999999	11.20875098	11.05545539	11.19918691	10.81201372	11.08600871	11.115376300000001	11.41022838	11.10467153	11.00625878
ZP3	5.857499647999999	5.821128944	6.057713157999999	6.091038397999999	6.377094929	6.373388515	5.983709932000001	6.365791785	6.036581292	5.96329167	6.257841716000001	5.947645052	5.855720345	6.048696395	5.705644092999999	6.274111795	6.145949555	6.177272316	6.226533319	6.304924454	6.261431411	6.015977645	6.385618353
CROT	6.226509359	6.20057373	6.817646032000001	6.681793663	6.249793277999999	6.635872084	6.650776327999999	6.554012397	6.421073356	6.068283478	6.110851891	6.721290519	6.37317249	6.576152962999999	6.900222185	7.272879763	7.002833552999999	6.32005874	6.560825625	6.672695093	7.317825779	6.580217041	6.2126946720000005
CLDN12	9.994432253	10.3892926	10.83765825	10.67112314	10.82074858	10.63149515	10.55917027	10.10289807	10.31320662	10.64449467	10.32852949	10.18332129	9.234825322999999	10.9014814	10.96185247	10.44753176	10.95198383	10.34441918	10.59174135	10.51134115	10.75909445	11.08208893	10.77658715
